Year,Month,Day,Hour,Price1,Hour_Sin,Hour_Cos
2023,4.0,5.0,21.0,166.06,-0.7071067811865477,0.7071067811865474
2023,4.0,5.0,22.0,164.98,-0.5000000000000004,0.8660254037844384
2023,4.0,5.0,23.0,151.39,-0.25881904510252157,0.9659258262890681
2023,4.0,5.0,24.0,130.43,-2.4492935982947064e-16,1.0
2023,5.0,26.0,1.0,88.11,0.25881904510252074,0.9659258262890683
2023,5.0,26.0,2.0,76.4,0.49999999999999994,0.8660254037844387
2023,5.0,26.0,3.0,74.06,0.7071067811865475,0.7071067811865476
2023,5.0,26.0,4.0,66.58,0.8660254037844386,0.5000000000000001
2023,5.0,26.0,5.0,61.71,0.9659258262890683,0.25881904510252074
2023,5.0,26.0,6.0,62.0,1.0,6.123233995736766e-17
2023,5.0,26.0,7.0,73.53,0.9659258262890683,-0.25881904510252063
2023,5.0,26.0,8.0,94.2,0.8660254037844387,-0.4999999999999998
2023,5.0,26.0,9.0,95.06,0.7071067811865476,-0.7071067811865475
2023,5.0,26.0,10.0,81.87,0.49999999999999994,-0.8660254037844387
2023,5.0,26.0,11.0,55.31,0.258819045102521,-0.9659258262890682
2023,5.0,26.0,12.0,35.57,1.2246467991473532e-16,-1.0
2023,5.0,26.0,13.0,23.29,-0.2588190451025208,-0.9659258262890683
2023,5.0,26.0,14.0,20.0,-0.4999999999999997,-0.8660254037844388
2023,5.0,26.0,15.0,4.4,-0.7071067811865471,-0.7071067811865479
2023,5.0,26.0,16.0,4.17,-0.8660254037844384,-0.5000000000000004
2023,5.0,26.0,17.0,22.91,-0.9659258262890683,-0.25881904510252063
2023,5.0,26.0,18.0,53.45,-1.0,-1.8369701987210297e-16
2023,5.0,26.0,19.0,65.1,-0.9659258262890684,0.2588190451025203
2023,5.0,26.0,20.0,83.92,-0.8660254037844386,0.5000000000000001
2023,5.0,26.0,21.0,95.06,-0.7071067811865477,0.7071067811865474
2023,5.0,26.0,22.0,120.0,-0.5000000000000004,0.8660254037844384
2023,5.0,26.0,23.0,116.63,-0.25881904510252157,0.9659258262890681
2023,5.0,26.0,24.0,99.77,-2.4492935982947064e-16,1.0
2023,5.0,27.0,1.0,96.86,0.25881904510252074,0.9659258262890683
2023,5.0,27.0,2.0,90.0,0.49999999999999994,0.8660254037844387
2023,5.0,27.0,3.0,84.73,0.7071067811865475,0.7071067811865476
2023,5.0,27.0,4.0,81.35,0.8660254037844386,0.5000000000000001
2023,5.0,27.0,5.0,84.85,0.9659258262890683,0.25881904510252074
2023,5.0,27.0,6.0,87.26,1.0,6.123233995736766e-17
2023,5.0,27.0,7.0,90.27,0.9659258262890683,-0.25881904510252063
2023,5.0,27.0,8.0,87.29,0.8660254037844387,-0.4999999999999998
2023,5.0,27.0,9.0,87.26,0.7071067811865476,-0.7071067811865475
2023,5.0,27.0,10.0,87.26,0.49999999999999994,-0.8660254037844387
2023,5.0,27.0,11.0,87.26,0.258819045102521,-0.9659258262890682
2023,5.0,27.0,12.0,87.26,1.2246467991473532e-16,-1.0
2023,5.0,27.0,13.0,87.26,-0.2588190451025208,-0.9659258262890683
2023,5.0,27.0,14.0,82.01,-0.4999999999999997,-0.8660254037844388
2023,5.0,27.0,15.0,66.75,-0.7071067811865471,-0.7071067811865479
2023,5.0,27.0,16.0,61.71,-0.8660254037844384,-0.5000000000000004
2023,5.0,27.0,17.0,57.85,-0.9659258262890683,-0.25881904510252063
2023,5.0,27.0,18.0,58.41,-1.0,-1.8369701987210297e-16
2023,5.0,27.0,19.0,84.85,-0.9659258262890684,0.2588190451025203
2023,5.0,27.0,20.0,95.11,-0.8660254037844386,0.5000000000000001
2023,5.0,27.0,21.0,100.82,-0.7071067811865477,0.7071067811865474
2023,5.0,27.0,22.0,108.21,-0.5000000000000004,0.8660254037844384
2023,5.0,27.0,23.0,109.35,-0.25881904510252157,0.9659258262890681
2023,5.0,27.0,24.0,110.0,-2.4492935982947064e-16,1.0
2023,5.0,11.0,1.0,100.0,0.25881904510252074,0.9659258262890683
2023,5.0,11.0,2.0,96.94,0.49999999999999994,0.8660254037844387
2023,5.0,11.0,3.0,96.0,0.7071067811865475,0.7071067811865476
2023,5.0,11.0,4.0,84.17,0.8660254037844386,0.5000000000000001
2023,5.0,11.0,5.0,82.0,0.9659258262890683,0.25881904510252074
2023,5.0,11.0,6.0,88.51,1.0,6.123233995736766e-17
2023,5.0,11.0,7.0,97.76,0.9659258262890683,-0.25881904510252063
2023,5.0,11.0,8.0,109.93,0.8660254037844387,-0.4999999999999998
2023,5.0,11.0,9.0,103.95,0.7071067811865476,-0.7071067811865475
2023,5.0,11.0,10.0,89.0,0.49999999999999994,-0.8660254037844387
2023,5.0,11.0,11.0,70.0,0.258819045102521,-0.9659258262890682
2023,5.0,11.0,12.0,65.62,1.2246467991473532e-16,-1.0
2023,5.0,11.0,13.0,65.01,-0.2588190451025208,-0.9659258262890683
2023,5.0,11.0,14.0,64.81,-0.4999999999999997,-0.8660254037844388
2023,5.0,11.0,15.0,64.16,-0.7071067811865471,-0.7071067811865479
2023,5.0,11.0,16.0,50.01,-0.8660254037844384,-0.5000000000000004
2023,5.0,11.0,17.0,45.21,-0.9659258262890683,-0.25881904510252063
2023,5.0,11.0,18.0,45.31,-1.0,-1.8369701987210297e-16
2023,5.0,11.0,19.0,45.31,-0.9659258262890684,0.2588190451025203
2023,5.0,11.0,20.0,69.57,-0.8660254037844386,0.5000000000000001
2023,5.0,11.0,21.0,100.3,-0.7071067811865477,0.7071067811865474
2023,5.0,11.0,22.0,112.37,-0.5000000000000004,0.8660254037844384
2023,5.0,11.0,23.0,113.95,-0.25881904510252157,0.9659258262890681
2023,5.0,11.0,24.0,101.66,-2.4492935982947064e-16,1.0
2023,6.0,2.0,1.0,89.51,0.25881904510252074,0.9659258262890683
2023,6.0,2.0,2.0,80.1,0.49999999999999994,0.8660254037844387
2023,6.0,2.0,3.0,77.0,0.7071067811865475,0.7071067811865476
2023,6.0,2.0,4.0,77.0,0.8660254037844386,0.5000000000000001
2023,6.0,2.0,5.0,74.26,0.9659258262890683,0.25881904510252074
2023,6.0,2.0,6.0,80.0,1.0,6.123233995736766e-17
2023,6.0,2.0,7.0,89.33,0.9659258262890683,-0.25881904510252063
2023,6.0,2.0,8.0,91.72,0.8660254037844387,-0.4999999999999998
2023,6.0,2.0,9.0,93.3,0.7071067811865476,-0.7071067811865475
2023,6.0,2.0,10.0,87.44,0.49999999999999994,-0.8660254037844387
2023,6.0,2.0,11.0,89.82,0.258819045102521,-0.9659258262890682
2023,6.0,2.0,12.0,82.1,1.2246467991473532e-16,-1.0
2023,6.0,2.0,13.0,81.1,-0.2588190451025208,-0.9659258262890683
2023,6.0,2.0,14.0,81.1,-0.4999999999999997,-0.8660254037844388
2023,6.0,2.0,15.0,77.23,-0.7071067811865471,-0.7071067811865479
2023,6.0,2.0,16.0,77.07,-0.8660254037844384,-0.5000000000000004
2023,6.0,2.0,17.0,80.82,-0.9659258262890683,-0.25881904510252063
2023,6.0,2.0,18.0,88.0,-1.0,-1.8369701987210297e-16
2023,6.0,2.0,19.0,85.8,-0.9659258262890684,0.2588190451025203
2023,6.0,2.0,20.0,91.4,-0.8660254037844386,0.5000000000000001
2023,6.0,2.0,21.0,99.82,-0.7071067811865477,0.7071067811865474
2023,6.0,2.0,22.0,103.53,-0.5000000000000004,0.8660254037844384
2023,6.0,2.0,23.0,103.11,-0.25881904510252157,0.9659258262890681
2023,6.0,2.0,24.0,101.09,-2.4492935982947064e-16,1.0
2023,8.0,9.0,1.0,109.77,0.25881904510252074,0.9659258262890683
2023,8.0,9.0,2.0,102.0,0.49999999999999994,0.8660254037844387
2023,8.0,9.0,3.0,102.0,0.7071067811865475,0.7071067811865476
2023,8.0,9.0,4.0,100.0,0.8660254037844386,0.5000000000000001
2023,8.0,9.0,5.0,94.25,0.9659258262890683,0.25881904510252074
2023,8.0,9.0,6.0,96.5,1.0,6.123233995736766e-17
2023,8.0,9.0,7.0,98.16,0.9659258262890683,-0.25881904510252063
2023,8.0,9.0,8.0,105.7,0.8660254037844387,-0.4999999999999998
2023,8.0,9.0,9.0,106.44,0.7071067811865476,-0.7071067811865475
2023,8.0,9.0,10.0,99.66,0.49999999999999994,-0.8660254037844387
2023,8.0,9.0,11.0,89.96,0.258819045102521,-0.9659258262890682
2023,8.0,9.0,12.0,85.69,1.2246467991473532e-16,-1.0
2023,8.0,9.0,13.0,83.33,-0.2588190451025208,-0.9659258262890683
2023,8.0,9.0,14.0,80.85,-0.4999999999999997,-0.8660254037844388
2023,8.0,9.0,15.0,80.01,-0.7071067811865471,-0.7071067811865479
2023,8.0,9.0,16.0,79.51,-0.8660254037844384,-0.5000000000000004
2023,8.0,9.0,17.0,80.5,-0.9659258262890683,-0.25881904510252063
2023,8.0,9.0,18.0,84.0,-1.0,-1.8369701987210297e-16
2023,8.0,9.0,19.0,98.53,-0.9659258262890684,0.2588190451025203
2023,8.0,9.0,20.0,117.56,-0.8660254037844386,0.5000000000000001
2023,8.0,9.0,21.0,123.86,-0.7071067811865477,0.7071067811865474
2023,8.0,9.0,22.0,130.81,-0.5000000000000004,0.8660254037844384
2023,8.0,9.0,23.0,122.47,-0.25881904510252157,0.9659258262890681
2023,8.0,9.0,24.0,122.84,-2.4492935982947064e-16,1.0
2023,1.0,13.0,1.0,59.83,0.25881904510252074,0.9659258262890683
2023,1.0,13.0,2.0,44.2,0.49999999999999994,0.8660254037844387
2023,1.0,13.0,3.0,39.05,0.7071067811865475,0.7071067811865476
2023,1.0,13.0,4.0,39.0,0.8660254037844386,0.5000000000000001
2023,1.0,13.0,5.0,38.7,0.9659258262890683,0.25881904510252074
2023,1.0,13.0,6.0,39.0,1.0,6.123233995736766e-17
2023,1.0,13.0,7.0,58.92,0.9659258262890683,-0.25881904510252063
2023,1.0,13.0,8.0,92.58,0.8660254037844387,-0.4999999999999998
2023,1.0,13.0,9.0,111.33,0.7071067811865476,-0.7071067811865475
2023,1.0,13.0,10.0,106.03,0.49999999999999994,-0.8660254037844387
2023,1.0,13.0,11.0,98.74,0.258819045102521,-0.9659258262890682
2023,1.0,13.0,12.0,91.17,1.2246467991473532e-16,-1.0
2023,1.0,13.0,13.0,82.89,-0.2588190451025208,-0.9659258262890683
2023,1.0,13.0,14.0,76.14,-0.4999999999999997,-0.8660254037844388
2023,1.0,13.0,15.0,77.96,-0.7071067811865471,-0.7071067811865479
2023,1.0,13.0,16.0,80.0,-0.8660254037844384,-0.5000000000000004
2023,1.0,13.0,17.0,90.14,-0.9659258262890683,-0.25881904510252063
2023,1.0,13.0,18.0,113.13,-1.0,-1.8369701987210297e-16
2023,1.0,13.0,19.0,128.08,-0.9659258262890684,0.2588190451025203
2023,1.0,13.0,20.0,149.0,-0.8660254037844386,0.5000000000000001
2023,1.0,13.0,21.0,154.7,-0.7071067811865477,0.7071067811865474
2023,1.0,13.0,22.0,138.69,-0.5000000000000004,0.8660254037844384
2023,1.0,13.0,23.0,110.37,-0.25881904510252157,0.9659258262890681
2023,1.0,13.0,24.0,103.94,-2.4492935982947064e-16,1.0
2023,9.0,28.0,1.0,115.54,0.25881904510252074,0.9659258262890683
2023,9.0,28.0,2.0,117.19,0.49999999999999994,0.8660254037844387
2023,9.0,28.0,3.0,118.91,0.7071067811865475,0.7071067811865476
2023,9.0,28.0,4.0,115.73,0.8660254037844386,0.5000000000000001
2023,9.0,28.0,5.0,113.35,0.9659258262890683,0.25881904510252074
2023,9.0,28.0,6.0,118.91,1.0,6.123233995736766e-17
2023,9.0,28.0,7.0,123.84,0.9659258262890683,-0.25881904510252063
2023,9.0,28.0,8.0,130.0,0.8660254037844387,-0.4999999999999998
2023,9.0,28.0,9.0,133.67,0.7071067811865476,-0.7071067811865475
2023,9.0,28.0,10.0,128.36,0.49999999999999994,-0.8660254037844387
2023,9.0,28.0,11.0,93.4,0.258819045102521,-0.9659258262890682
2023,9.0,28.0,12.0,93.4,1.2246467991473532e-16,-1.0
2023,9.0,28.0,13.0,93.4,-0.2588190451025208,-0.9659258262890683
2023,9.0,28.0,14.0,92.9,-0.4999999999999997,-0.8660254037844388
2023,9.0,28.0,15.0,92.9,-0.7071067811865471,-0.7071067811865479
2023,9.0,28.0,16.0,92.9,-0.8660254037844384,-0.5000000000000004
2023,9.0,28.0,17.0,93.4,-0.9659258262890683,-0.25881904510252063
2023,9.0,28.0,18.0,97.0,-1.0,-1.8369701987210297e-16
2023,9.0,28.0,19.0,119.77,-0.9659258262890684,0.2588190451025203
2023,9.0,28.0,20.0,133.67,-0.8660254037844386,0.5000000000000001
2023,9.0,28.0,21.0,147.65,-0.7071067811865477,0.7071067811865474
2023,9.0,28.0,22.0,147.0,-0.5000000000000004,0.8660254037844384
2023,9.0,28.0,23.0,130.0,-0.25881904510252157,0.9659258262890681
2023,9.0,28.0,24.0,122.0,-2.4492935982947064e-16,1.0
2023,6.0,3.0,1.0,95.67,0.25881904510252074,0.9659258262890683
2023,6.0,3.0,2.0,86.81,0.49999999999999994,0.8660254037844387
2023,6.0,3.0,3.0,90.02,0.7071067811865475,0.7071067811865476
2023,6.0,3.0,4.0,90.0,0.8660254037844386,0.5000000000000001
2023,6.0,3.0,5.0,95.67,0.9659258262890683,0.25881904510252074
2023,6.0,3.0,6.0,93.74,1.0,6.123233995736766e-17
2023,6.0,3.0,7.0,87.0,0.9659258262890683,-0.25881904510252063
2023,6.0,3.0,8.0,86.0,0.8660254037844387,-0.4999999999999998
2023,6.0,3.0,9.0,80.75,0.7071067811865476,-0.7071067811865475
2023,6.0,3.0,10.0,80.05,0.49999999999999994,-0.8660254037844387
2023,6.0,3.0,11.0,70.99,0.258819045102521,-0.9659258262890682
2023,6.0,3.0,12.0,78.95,1.2246467991473532e-16,-1.0
2023,6.0,3.0,13.0,78.95,-0.2588190451025208,-0.9659258262890683
2023,6.0,3.0,14.0,78.95,-0.4999999999999997,-0.8660254037844388
2023,6.0,3.0,15.0,78.95,-0.7071067811865471,-0.7071067811865479
2023,6.0,3.0,16.0,78.85,-0.8660254037844384,-0.5000000000000004
2023,6.0,3.0,17.0,78.75,-0.9659258262890683,-0.25881904510252063
2023,6.0,3.0,18.0,78.75,-1.0,-1.8369701987210297e-16
2023,6.0,3.0,19.0,78.75,-0.9659258262890684,0.2588190451025203
2023,6.0,3.0,20.0,80.1,-0.8660254037844386,0.5000000000000001
2023,6.0,3.0,21.0,81.1,-0.7071067811865477,0.7071067811865474
2023,6.0,3.0,22.0,102.0,-0.5000000000000004,0.8660254037844384
2023,6.0,3.0,23.0,103.34,-0.25881904510252157,0.9659258262890681
2023,6.0,3.0,24.0,95.67,-2.4492935982947064e-16,1.0
2023,3.0,30.0,1.0,35.0,0.25881904510252074,0.9659258262890683
2023,3.0,30.0,2.0,40.0,0.49999999999999994,0.8660254037844387
2023,3.0,30.0,3.0,33.0,0.7071067811865475,0.7071067811865476
2023,3.0,30.0,4.0,33.9,0.8660254037844386,0.5000000000000001
2023,3.0,30.0,5.0,33.9,0.9659258262890683,0.25881904510252074
2023,3.0,30.0,6.0,34.5,1.0,6.123233995736766e-17
2023,3.0,30.0,7.0,45.0,0.9659258262890683,-0.25881904510252063
2023,3.0,30.0,8.0,75.0,0.8660254037844387,-0.4999999999999998
2023,3.0,30.0,9.0,91.0,0.7071067811865476,-0.7071067811865475
2023,3.0,30.0,10.0,55.0,0.49999999999999994,-0.8660254037844387
2023,3.0,30.0,11.0,33.01,0.258819045102521,-0.9659258262890682
2023,3.0,30.0,12.0,29.59,1.2246467991473532e-16,-1.0
2023,3.0,30.0,13.0,12.93,-0.2588190451025208,-0.9659258262890683
2023,3.0,30.0,14.0,4.16,-0.4999999999999997,-0.8660254037844388
2023,3.0,30.0,15.0,4.0,-0.7071067811865471,-0.7071067811865479
2023,3.0,30.0,16.0,0.1,-0.8660254037844384,-0.5000000000000004
2023,3.0,30.0,17.0,0.1,-0.9659258262890683,-0.25881904510252063
2023,3.0,30.0,18.0,0.1,-1.0,-1.8369701987210297e-16
2023,3.0,30.0,19.0,4.16,-0.9659258262890684,0.2588190451025203
2023,3.0,30.0,20.0,32.0,-0.8660254037844386,0.5000000000000001
2023,3.0,30.0,21.0,46.0,-0.7071067811865477,0.7071067811865474
2023,3.0,30.0,22.0,46.0,-0.5000000000000004,0.8660254037844384
2023,3.0,30.0,23.0,33.9,-0.25881904510252157,0.9659258262890681
2023,3.0,30.0,24.0,31.27,-2.4492935982947064e-16,1.0
2023,10.0,18.0,1.0,61.37,0.25881904510252074,0.9659258262890683
2023,10.0,18.0,2.0,38.0,0.49999999999999994,0.8660254037844387
2023,10.0,18.0,3.0,27.01,0.7071067811865475,0.7071067811865476
2023,10.0,18.0,4.0,10.0,0.8660254037844386,0.5000000000000001
2023,10.0,18.0,5.0,5.0,0.9659258262890683,0.25881904510252074
2023,10.0,18.0,6.0,13.23,1.0,6.123233995736766e-17
2023,10.0,18.0,7.0,49.18,0.9659258262890683,-0.25881904510252063
2023,10.0,18.0,8.0,75.32,0.8660254037844387,-0.4999999999999998
2023,10.0,18.0,9.0,98.74,0.7071067811865476,-0.7071067811865475
2023,10.0,18.0,10.0,95.27,0.49999999999999994,-0.8660254037844387
2023,10.0,18.0,11.0,87.0,0.258819045102521,-0.9659258262890682
2023,10.0,18.0,12.0,71.67,1.2246467991473532e-16,-1.0
2023,10.0,18.0,13.0,62.26,-0.2588190451025208,-0.9659258262890683
2023,10.0,18.0,14.0,60.57,-0.4999999999999997,-0.8660254037844388
2023,10.0,18.0,15.0,50.0,-0.7071067811865471,-0.7071067811865479
2023,10.0,18.0,16.0,45.55,-0.8660254037844384,-0.5000000000000004
2023,10.0,18.0,17.0,46.97,-0.9659258262890683,-0.25881904510252063
2023,10.0,18.0,18.0,61.37,-1.0,-1.8369701987210297e-16
2023,10.0,18.0,19.0,83.99,-0.9659258262890684,0.2588190451025203
2023,10.0,18.0,20.0,102.56,-0.8660254037844386,0.5000000000000001
2023,10.0,18.0,21.0,101.3,-0.7071067811865477,0.7071067811865474
2023,10.0,18.0,22.0,88.87,-0.5000000000000004,0.8660254037844384
2023,10.0,18.0,23.0,70.0,-0.25881904510252157,0.9659258262890681
2023,10.0,18.0,24.0,55.77,-2.4492935982947064e-16,1.0
2023,2.0,17.0,1.0,120.0,0.25881904510252074,0.9659258262890683
2023,2.0,17.0,2.0,114.16,0.49999999999999994,0.8660254037844387
2023,2.0,17.0,3.0,112.56,0.7071067811865475,0.7071067811865476
2023,2.0,17.0,4.0,111.48,0.8660254037844386,0.5000000000000001
2023,2.0,17.0,5.0,110.0,0.9659258262890683,0.25881904510252074
2023,2.0,17.0,6.0,111.59,1.0,6.123233995736766e-17
2023,2.0,17.0,7.0,117.22,0.9659258262890683,-0.25881904510252063
2023,2.0,17.0,8.0,152.0,0.8660254037844387,-0.4999999999999998
2023,2.0,17.0,9.0,157.5,0.7071067811865476,-0.7071067811865475
2023,2.0,17.0,10.0,151.44,0.49999999999999994,-0.8660254037844387
2023,2.0,17.0,11.0,149.34,0.258819045102521,-0.9659258262890682
2023,2.0,17.0,12.0,135.08,1.2246467991473532e-16,-1.0
2023,2.0,17.0,13.0,123.78,-0.2588190451025208,-0.9659258262890683
2023,2.0,17.0,14.0,115.46,-0.4999999999999997,-0.8660254037844388
2023,2.0,17.0,15.0,115.0,-0.7071067811865471,-0.7071067811865479
2023,2.0,17.0,16.0,115.63,-0.8660254037844384,-0.5000000000000004
2023,2.0,17.0,17.0,118.35,-0.9659258262890683,-0.25881904510252063
2023,2.0,17.0,18.0,144.66,-1.0,-1.8369701987210297e-16
2023,2.0,17.0,19.0,152.72,-0.9659258262890684,0.2588190451025203
2023,2.0,17.0,20.0,162.09,-0.8660254037844386,0.5000000000000001
2023,2.0,17.0,21.0,159.54,-0.7071067811865477,0.7071067811865474
2023,2.0,17.0,22.0,152.72,-0.5000000000000004,0.8660254037844384
2023,2.0,17.0,23.0,150.3,-0.25881904510252157,0.9659258262890681
2023,2.0,17.0,24.0,151.71,-2.4492935982947064e-16,1.0
2023,12.0,19.0,1.0,94.28,0.25881904510252074,0.9659258262890683
2023,12.0,19.0,2.0,90.54,0.49999999999999994,0.8660254037844387
2023,12.0,19.0,3.0,79.14,0.7071067811865475,0.7071067811865476
2023,12.0,19.0,4.0,75.0,0.8660254037844386,0.5000000000000001
2023,12.0,19.0,5.0,71.05,0.9659258262890683,0.25881904510252074
2023,12.0,19.0,6.0,75.0,1.0,6.123233995736766e-17
2023,12.0,19.0,7.0,91.0,0.9659258262890683,-0.25881904510252063
2023,12.0,19.0,8.0,100.52,0.8660254037844387,-0.4999999999999998
2023,12.0,19.0,9.0,109.58,0.7071067811865476,-0.7071067811865475
2023,12.0,19.0,10.0,99.31,0.49999999999999994,-0.8660254037844387
2023,12.0,19.0,11.0,86.1,0.258819045102521,-0.9659258262890682
2023,12.0,19.0,12.0,79.71,1.2246467991473532e-16,-1.0
2023,12.0,19.0,13.0,76.5,-0.2588190451025208,-0.9659258262890683
2023,12.0,19.0,14.0,75.31,-0.4999999999999997,-0.8660254037844388
2023,12.0,19.0,15.0,81.0,-0.7071067811865471,-0.7071067811865479
2023,12.0,19.0,16.0,85.78,-0.8660254037844384,-0.5000000000000004
2023,12.0,19.0,17.0,89.88,-0.9659258262890683,-0.25881904510252063
2023,12.0,19.0,18.0,95.55,-1.0,-1.8369701987210297e-16
2023,12.0,19.0,19.0,97.01,-0.9659258262890684,0.2588190451025203
2023,12.0,19.0,20.0,95.55,-0.8660254037844386,0.5000000000000001
2023,12.0,19.0,21.0,95.2,-0.7071067811865477,0.7071067811865474
2023,12.0,19.0,22.0,91.0,-0.5000000000000004,0.8660254037844384
2023,12.0,19.0,23.0,86.5,-0.25881904510252157,0.9659258262890681
2023,12.0,19.0,24.0,60.0,-2.4492935982947064e-16,1.0
2023,9.0,19.0,1.0,129.22,0.25881904510252074,0.9659258262890683
2023,9.0,19.0,2.0,123.91,0.49999999999999994,0.8660254037844387
2023,9.0,19.0,3.0,114.08,0.7071067811865475,0.7071067811865476
2023,9.0,19.0,4.0,109.5,0.8660254037844386,0.5000000000000001
2023,9.0,19.0,5.0,104.0,0.9659258262890683,0.25881904510252074
2023,9.0,19.0,6.0,106.0,1.0,6.123233995736766e-17
2023,9.0,19.0,7.0,122.0,0.9659258262890683,-0.25881904510252063
2023,9.0,19.0,8.0,129.22,0.8660254037844387,-0.4999999999999998
2023,9.0,19.0,9.0,129.82,0.7071067811865476,-0.7071067811865475
2023,9.0,19.0,10.0,114.69,0.49999999999999994,-0.8660254037844387
2023,9.0,19.0,11.0,93.93,0.258819045102521,-0.9659258262890682
2023,9.0,19.0,12.0,90.0,1.2246467991473532e-16,-1.0
2023,9.0,19.0,13.0,89.0,-0.2588190451025208,-0.9659258262890683
2023,9.0,19.0,14.0,89.0,-0.4999999999999997,-0.8660254037844388
2023,9.0,19.0,15.0,86.0,-0.7071067811865471,-0.7071067811865479
2023,9.0,19.0,16.0,85.51,-0.8660254037844384,-0.5000000000000004
2023,9.0,19.0,17.0,86.5,-0.9659258262890683,-0.25881904510252063
2023,9.0,19.0,18.0,89.0,-1.0,-1.8369701987210297e-16
2023,9.0,19.0,19.0,99.99,-0.9659258262890684,0.2588190451025203
2023,9.0,19.0,20.0,120.0,-0.8660254037844386,0.5000000000000001
2023,9.0,19.0,21.0,140.0,-0.7071067811865477,0.7071067811865474
2023,9.0,19.0,22.0,143.0,-0.5000000000000004,0.8660254037844384
2023,9.0,19.0,23.0,129.22,-0.25881904510252157,0.9659258262890681
2023,9.0,19.0,24.0,114.08,-2.4492935982947064e-16,1.0
2023,4.0,25.0,1.0,127.39,0.25881904510252074,0.9659258262890683
2023,4.0,25.0,2.0,123.56,0.49999999999999994,0.8660254037844387
2023,4.0,25.0,3.0,110.0,0.7071067811865475,0.7071067811865476
2023,4.0,25.0,4.0,96.03,0.8660254037844386,0.5000000000000001
2023,4.0,25.0,5.0,91.75,0.9659258262890683,0.25881904510252074
2023,4.0,25.0,6.0,97.35,1.0,6.123233995736766e-17
2023,4.0,25.0,7.0,121.6,0.9659258262890683,-0.25881904510252063
2023,4.0,25.0,8.0,134.1,0.8660254037844387,-0.4999999999999998
2023,4.0,25.0,9.0,130.18,0.7071067811865476,-0.7071067811865475
2023,4.0,25.0,10.0,95.0,0.49999999999999994,-0.8660254037844387
2023,4.0,25.0,11.0,79.81,0.258819045102521,-0.9659258262890682
2023,4.0,25.0,12.0,67.51,1.2246467991473532e-16,-1.0
2023,4.0,25.0,13.0,60.21,-0.2588190451025208,-0.9659258262890683
2023,4.0,25.0,14.0,60.01,-0.4999999999999997,-0.8660254037844388
2023,4.0,25.0,15.0,49.95,-0.7071067811865471,-0.7071067811865479
2023,4.0,25.0,16.0,56.67,-0.8660254037844384,-0.5000000000000004
2023,4.0,25.0,17.0,56.57,-0.9659258262890683,-0.25881904510252063
2023,4.0,25.0,18.0,65.0,-1.0,-1.8369701987210297e-16
2023,4.0,25.0,19.0,69.0,-0.9659258262890684,0.2588190451025203
2023,4.0,25.0,20.0,81.1,-0.8660254037844386,0.5000000000000001
2023,4.0,25.0,21.0,133.95,-0.7071067811865477,0.7071067811865474
2023,4.0,25.0,22.0,141.54,-0.5000000000000004,0.8660254037844384
2023,4.0,25.0,23.0,137.53,-0.25881904510252157,0.9659258262890681
2023,4.0,25.0,24.0,120.0,-2.4492935982947064e-16,1.0
2023,7.0,31.0,1.0,99.03,0.25881904510252074,0.9659258262890683
2023,7.0,31.0,2.0,91.43,0.49999999999999994,0.8660254037844387
2023,7.0,31.0,3.0,85.0,0.7071067811865475,0.7071067811865476
2023,7.0,31.0,4.0,88.0,0.8660254037844386,0.5000000000000001
2023,7.0,31.0,5.0,91.1,0.9659258262890683,0.25881904510252074
2023,7.0,31.0,6.0,96.94,1.0,6.123233995736766e-17
2023,7.0,31.0,7.0,103.7,0.9659258262890683,-0.25881904510252063
2023,7.0,31.0,8.0,106.96,0.8660254037844387,-0.4999999999999998
2023,7.0,31.0,9.0,99.0,0.7071067811865476,-0.7071067811865475
2023,7.0,31.0,10.0,94.85,0.49999999999999994,-0.8660254037844387
2023,7.0,31.0,11.0,84.12,0.258819045102521,-0.9659258262890682
2023,7.0,31.0,12.0,78.99,1.2246467991473532e-16,-1.0
2023,7.0,31.0,13.0,78.99,-0.2588190451025208,-0.9659258262890683
2023,7.0,31.0,14.0,77.5,-0.4999999999999997,-0.8660254037844388
2023,7.0,31.0,15.0,74.51,-0.7071067811865471,-0.7071067811865479
2023,7.0,31.0,16.0,72.11,-0.8660254037844384,-0.5000000000000004
2023,7.0,31.0,17.0,70.5,-0.9659258262890683,-0.25881904510252063
2023,7.0,31.0,18.0,74.45,-1.0,-1.8369701987210297e-16
2023,7.0,31.0,19.0,78.3,-0.9659258262890684,0.2588190451025203
2023,7.0,31.0,20.0,88.56,-0.8660254037844386,0.5000000000000001
2023,7.0,31.0,21.0,96.96,-0.7071067811865477,0.7071067811865474
2023,7.0,31.0,22.0,103.5,-0.5000000000000004,0.8660254037844384
2023,7.0,31.0,23.0,100.01,-0.25881904510252157,0.9659258262890681
2023,7.0,31.0,24.0,99.65,-2.4492935982947064e-16,1.0
2023,10.0,30.0,1.0,8.0,0.25881904510252074,0.9659258262890683
2023,10.0,30.0,2.0,8.2,0.49999999999999994,0.8660254037844387
2023,10.0,30.0,3.0,7.57,0.7071067811865475,0.7071067811865476
2023,10.0,30.0,4.0,5.2,0.8660254037844386,0.5000000000000001
2023,10.0,30.0,5.0,5.0,0.9659258262890683,0.25881904510252074
2023,10.0,30.0,6.0,7.54,1.0,6.123233995736766e-17
2023,10.0,30.0,7.0,32.62,0.9659258262890683,-0.25881904510252063
