valid_time,Andalusia (Wind)_latitude,Andalusia (Wind)_longitude,Andalusia (Wind)_temperature,Andalusia (Wind)_solar_radiation,Andalusia (Wind)_wind_u_component,Andalusia (Wind)_wind_v_component,Andalusia (Wind)_surface_pressure,Andalusia (Wind)_total_precipitation,Aragon (Wind)_latitude,Aragon (Wind)_longitude,Aragon (Wind)_temperature,Aragon (Wind)_solar_radiation,Aragon (Wind)_wind_u_component,Aragon (Wind)_wind_v_component,Aragon (Wind)_surface_pressure,Aragon (Wind)_total_precipitation,Barcelona_latitude,Barcelona_longitude,Barcelona_temperature,Barcelona_solar_radiation,Barcelona_wind_u_component,Barcelona_wind_v_component,Barcelona_surface_pressure,Barcelona_total_precipitation,Bilbao_latitude,Bilbao_longitude,Bilbao_temperature,Bilbao_solar_radiation,Bilbao_wind_u_component,Bilbao_wind_v_component,Bilbao_surface_pressure,Bilbao_total_precipitation,Castile-La Mancha (Wind)_latitude,Castile-La Mancha (Wind)_longitude,Castile-La Mancha (Wind)_temperature,Castile-La Mancha (Wind)_solar_radiation,Castile-La Mancha (Wind)_wind_u_component,Castile-La Mancha (Wind)_wind_v_component,Castile-La Mancha (Wind)_surface_pressure,Castile-La Mancha (Wind)_total_precipitation,Escatrón-Chiprana-Samper (Solar)_latitude,Escatrón-Chiprana-Samper (Solar)_longitude,Escatrón-Chiprana-Samper (Solar)_temperature,Escatrón-Chiprana-Samper (Solar)_solar_radiation,Escatrón-Chiprana-Samper (Solar)_wind_u_component,Escatrón-Chiprana-Samper (Solar)_wind_v_component,Escatrón-Chiprana-Samper (Solar)_surface_pressure,Escatrón-Chiprana-Samper (Solar)_total_precipitation,Madrid_latitude,Madrid_longitude,Madrid_temperature,Madrid_solar_radiation,Madrid_wind_u_component,Madrid_wind_v_component,Madrid_surface_pressure,Madrid_total_precipitation,Seville_latitude,Seville_longitude,Seville_temperature,Seville_solar_radiation,Seville_wind_u_component,Seville_wind_v_component,Seville_surface_pressure,Seville_total_precipitation,Talasol Solar (Solar)_latitude,Talasol Solar (Solar)_longitude,Talasol Solar (Solar)_temperature,Talasol Solar (Solar)_solar_radiation,Talasol Solar (Solar)_wind_u_component,Talasol Solar (Solar)_wind_v_component,Talasol Solar (Solar)_surface_pressure,Talasol Solar (Solar)_total_precipitation,Talayuela Solar (Solar)_latitude,Talayuela Solar (Solar)_longitude,Talayuela Solar (Solar)_temperature,Talayuela Solar (Solar)_solar_radiation,Talayuela Solar (Solar)_wind_u_component,Talayuela Solar (Solar)_wind_v_component,Talayuela Solar (Solar)_surface_pressure,Talayuela Solar (Solar)_total_precipitation,Valencia_latitude,Valencia_longitude,Valencia_temperature,Valencia_solar_radiation,Valencia_wind_u_component,Valencia_wind_v_component,Valencia_surface_pressure,Valencia_total_precipitation
2023-03-27T00:00:00,37.388666666666666,-5.982499999999999,290.1265622222222,18133668.0,-0.49886300111111104,-2.632969088888889,101383.76677777777,8.523463e-07,41.64866666666667,-0.8895,283.50438444444444,15487721.888888888,4.896017455555556,-4.327268711111111,98196.42944444444,1.7425336233333332e-06,41.385666666666665,2.1734999999999998,287.613226,17987366.0,5.7255631199999995,-1.6051441,100041.65,0.00014584434452000002,,,,,,,,,39.89566666666667,-3.0404999999999998,282.23188,17003081.333333332,0.8260217677777777,-2.182233388888889,93267.51322222222,1.3278837000000002e-06,41.38466666666667,-0.3745,284.2830033333333,16041294.444444444,5.893429588888889,-4.649383333333334,98782.37555555554,8.523463e-07,40.416666666666664,-3.7024999999999997,281.78020666666663,17941786.888888888,0.7719644477777777,-1.4028406111111111,94403.84388888889,9.644625044444443e-07,37.38966666666667,-5.984500000000001,290.12404444444445,18134337.555555556,-0.49571444555555555,-2.634703111111111,101384.07455555556,8.523463e-07,39.72966666666667,-6.3395,283.63272,17223638.666666668,1.1080103222222224,-1.8539923555555555,98050.44733333334,3.318884455555556e-05,39.98666666666667,-5.9815000000000005,280.7818066666667,17010245.111111112,0.6625807177777778,-1.8863295333333332,97130.81888888888,5.752265988888888e-05,39.46966666666666,-0.37649999999999995,289.56172857142855,18452331.714285713,2.2784389714285718,-1.9102281714285714,100904.64714285715,8.523463e-07
2023-03-27T03:00:00,37.388666666666666,-5.982499999999999,288.17876666666666,0.0,-1.533439111111111,-2.072670622222222,101249.9761111111,0.0,41.64866666666667,-0.8895,281.8639366666667,0.0,4.614533833333334,-3.588209366666667,98161.305,0.0,41.385666666666665,2.1734999999999998,285.681916,0.0,4.7231431399999995,-1.9446163200000002,100071.945,0.0,,,,,,,,,39.89566666666667,-3.0404999999999998,279.09790111111107,0.0,-0.07317768777777776,-2.2868952222222223,93208.055,0.0,41.38466666666667,-0.3745,282.57608777777773,0.0,5.674696588888889,-3.783360033333333,98758.70055555555,0.0,40.416666666666664,-3.7024999999999997,278.43033888888885,0.0,-0.07483269666666666,-1.5586813666666668,94349.54055555555,0.0,37.38966666666667,-5.984500000000001,288.1779188888888,0.0,-1.5296161444444445,-2.075293333333333,101250.20611111111,0.0,39.72966666666667,-6.3395,281.71079444444445,0.0,0.3118612233333333,-1.693242911111111,97910.35144444444,0.0,39.98666666666667,-5.9815000000000005,279.5185877777778,0.0,-0.47481231999999995,-1.8052207111111107,97022.66055555556,0.0,39.46966666666666,-0.37649999999999995,285.83608714285714,0.0,1.5112810142857143,-1.5573795857142856,100933.14285714286,0.0
2023-03-27T06:00:00,37.388666666666666,-5.982499999999999,286.7857033333333,0.0,-1.1945477444444446,-2.255995311111111,101265.04122222221,0.0,41.64866666666667,-0.8895,280.8855066666667,0.0,4.475263811111112,-2.8148947777777775,98216.84722222222,0.0,41.385666666666665,2.1734999999999998,283.890802,5190.65568,1.833136826,-2.3094192799999997,100220.99299999999,0.0,,,,,,,,,39.89566666666667,-3.0404999999999998,277.1367233333333,0.0,-1.528043211111111,-1.89331,93244.0948888889,0.0,41.38466666666667,-0.3745,281.38428444444446,116.49948488888887,5.970073122222222,-2.9768762555555552,98812.69444444444,0.0,40.416666666666664,-3.7024999999999997,276.51293888888887,0.0,-0.6800300755555555,-1.4817448666666666,94403.25333333333,0.0,37.38966666666667,-5.984500000000001,286.7834744444445,0.0,-1.1923866222222221,-2.2569995444444446,101265.34866666669,0.0,39.72966666666667,-6.3395,279.52413,0.0,-1.0317176266666666,-1.3955314444444444,97927.17444444445,0.0,39.98666666666667,-5.9815000000000005,277.9227344444444,0.0,-1.2461686666666667,-1.6188068444444443,97052.82555555555,0.0,39.46966666666666,-0.37649999999999995,283.2831328571429,93.74248057142857,2.0500354714285716,-0.81528037,101015.0,0.0
2023-03-27T09:00:00,37.388666666666666,-5.982499999999999,291.42744777777784,1279136.7999999998,-2.219496322222222,-2.2131345555555555,101399.89488888888,0.0,41.64866666666667,-0.8895,284.5720633333333,2107883.9444444445,5.39178888888889,-4.75933061111111,98290.70888888888,0.0,41.385666666666665,2.1734999999999998,288.145802,2649868.1399999997,-1.56214426,-0.82377167,100455.90400000001,0.0,,,,,,,,,39.89566666666667,-3.0404999999999998,284.46258888888883,2012242.4555555556,-1.862947677777778,-2.5043453555555555,93365.58877777777,0.0,41.38466666666667,-0.3745,285.1800322222223,2132545.3555555553,7.214259155555554,-4.041283066666668,98883.23555555556,0.0,40.416666666666664,-3.7024999999999997,284.23367111111116,2063682.477777778,-1.6894598,-0.852319508888889,94528.52833333334,0.0,37.38966666666667,-5.984500000000001,291.4294033333333,1279161.6777777777,-2.216760611111111,-2.211128866666667,101400.21555555557,0.0,39.72966666666667,-6.3395,286.4383244444445,1807348.1333333333,-1.5871564000000002,-0.7813216588888889,98055.94955555555,0.0,39.98666666666667,-5.9815000000000005,286.1591122222222,1877336.8333333333,-1.4580132333333333,-0.29234278955555554,97189.34055555555,0.0,39.46966666666666,-0.37649999999999995,290.05455,2453958.0142857144,1.7158595571428574,0.22021787714285715,101182.71142857142,0.0
2023-03-27T12:00:00,37.388666666666666,-5.982499999999999,297.69142,6324072.666666667,-2.2277814888888887,-1.2466318222222224,101313.18444444444,0.0,41.64866666666667,-0.8895,288.9477911111111,8220001.166666667,5.2973712,-4.464015799999999,98270.07722222223,0.0,41.385666666666665,2.1734999999999998,290.163716,9241420.6,-1.36684342,2.77074316,100536.88599999998,0.0,,,,,,,,,39.89566666666667,-3.0404999999999998,289.41706,8210404.666666667,0.19364856399999997,-2.1267530555555556,93331.03955555556,0.0,41.38466666666667,-0.3745,289.8313377777778,8299969.611111111,6.249353011111111,-4.1365329555555554,98872.46388888889,0.0,40.416666666666664,-3.7024999999999997,289.61865888888883,8596231.111111112,-0.33199357999999995,-0.18567376884444445,94476.625,0.0,37.38966666666667,-5.984500000000001,297.6904077777778,6325273.666666667,-2.2297776555555555,-1.247224388888889,101313.49788888889,0.0,39.72966666666667,-6.3395,292.3288355555556,8212872.722222222,-1.7179154222222222,-0.15712590388888892,98025.33899999999,0.0,39.98666666666667,-5.9815000000000005,291.0709222222222,8384193.055555556,-1.2310369377777777,0.4315488288888889,97162.73777777777,0.0,39.46966666666666,-0.37649999999999995,294.8639885714286,9345204.42857143,0.1696760197142857,1.1906982714285712,101065.23142857142,0.0
2023-03-27T15:00:00,37.388666666666666,-5.982499999999999,300.6880455555555,13433593.222222222,0.5091287,-0.38971961666666666,101140.86933333334,0.0,41.64866666666667,-0.8895,290.76185444444445,14746595.888888888,4.428170177777777,-4.942900244444445,98081.78499999999,0.0,41.385666666666665,2.1734999999999998,289.396034,15634997.0,-0.6725332119999999,4.68388138,100464.138,0.0,,,,,,,,,39.89566666666667,-3.0404999999999998,291.6852177777778,14854472.555555556,1.0932147533333334,-1.759096888888889,93155.37833333334,0.0,41.38466666666667,-0.3745,291.9132677777777,14671282.555555556,4.973586622222222,-4.277884600000001,98679.48611111111,0.0,40.416666666666664,-3.7024999999999997,292.7524033333333,15690656.555555556,0.4451427355555555,-0.15381575252222224,94257.01611111111,0.0,37.38966666666667,-5.984500000000001,300.68638,13436551.222222222,0.50400337,-0.3873445844444444,101141.2088888889,0.0,39.72966666666667,-6.3395,294.4961911111111,15445009.444444444,-0.30538148444444446,-0.8928000055555556,97861.42766666666,0.0,39.98666666666667,-5.9815000000000005,293.16807,15654998.222222222,0.3554950466666667,-0.21181496844444445,96999.49944444446,0.0,39.46966666666666,-0.37649999999999995,295.9805157142858,16419005.0,-3.5750491285714285,2.746639642857143,100873.25428571428,0.0
2023-03-27T18:00:00,37.388666666666666,-5.982499999999999,299.05849111111115,16890359.111111112,1.1728417722222222,-0.31761414811111116,101091.35944444445,0.0,41.64866666666667,-0.8895,288.87577444444446,17470907.111111112,3.3209897,-3.2760782333333336,98063.57722222223,0.0,41.385666666666665,2.1734999999999998,286.701826,18101015.6,-1.3800462599999999,2.8790208999999995,100562.296,0.0,,,,,,,,,39.89566666666667,-3.0404999999999998,290.23168555555554,17799981.111111112,0.6144204844444444,-1.5588178555555556,93143.78222222223,0.0,41.38466666666667,-0.3745,289.99331777777775,17281213.777777776,4.189891822222223,-2.3208508111111112,98685.72166666668,0.0,40.416666666666664,-3.7024999999999997,292.2498722222222,18902765.777777776,-0.2837387977777778,0.8156380722222222,94209.87777777777,0.0,37.38966666666667,-5.984500000000001,299.0592511111111,16893527.0,1.1667861888888889,-0.3100427977777778,101091.62611111111,0.0,39.72966666666667,-6.3395,292.9891666666666,18964019.555555556,-0.06924813217777777,-1.1763097844444443,97804.97966666667,0.0,39.98666666666667,-5.9815000000000005,292.2564155555555,19149421.555555556,0.9087520477777777,-0.05851435222222222,96928.01444444444,0.0,39.46966666666666,-0.37649999999999995,289.74189,19254632.57142857,-2.677856857142857,2.068578457142857,101010.02714285713,0.0
2023-03-27T21:00:00,37.388666666666666,-5.982499999999999,292.8180877777778,16960576.0,2.540289755555556,0.8999582777777777,101241.42888888887,0.0,41.64866666666667,-0.8895,285.2969,17484497.111111112,3.3585876999999997,-1.7014270444444444,98192.52777777778,0.0,41.385666666666665,2.1734999999999998,285.746166,18102387.2,-0.724330707,0.3257689708,100780.08,0.0,,,,,,,,,39.89566666666667,-3.0404999999999998,287.10956999999996,17830596.888888888,-0.36932268888888886,-0.3080050222222222,93250.43666666666,0.0,41.38466666666667,-0.3745,286.5249866666667,17291359.555555556,3.816784322222222,-1.3011943999999998,98819.20777777777,0.0,40.416666666666664,-3.7024999999999997,288.0941755555556,18943968.888888888,0.2157479477777778,0.20327009644444444,94329.15,0.0,37.38966666666667,-5.984500000000001,292.8158844444444,16963789.0,2.5417800444444443,0.9008017777777777,101241.70166666666,0.0,39.72966666666667,-6.3395,290.26480999999995,19045413.555555556,0.3924965715555555,-0.1264842602,97889.82055555556,0.0,39.98666666666667,-5.9815000000000005,289.68827,19225301.111111112,0.33517603577777777,-0.4291486583333334,97008.22222222222,0.0,39.46966666666666,-0.37649999999999995,286.3815385714286,19264983.714285713,0.23314121657142856,-1.030906942857143,101219.52214285715,0.0
2023-03-28T00:00:00,37.388666666666666,-5.982499999999999,288.8717055555556,16960576.0,1.6246083666666666,1.0303455722222223,101312.48599999999,0.0,41.64866666666667,-0.8895,282.30781999999994,17484497.111111112,2.670106588888889,-0.09664806883333332,98229.52833333334,0.0,41.385666666666665,2.1734999999999998,284.65025,18102387.2,0.20975560999999998,-0.31903590000000004,100870.088,5.1805432340000005e-06,,,,,,,,,39.89566666666667,-3.0404999999999998,285.17550444444447,17830596.888888888,-0.9476675555555557,-0.3827198902222222,93256.38977777777,0.0,41.38466666666667,-0.3745,283.46467333333334,17291359.555555556,3.1348363,-0.059576101444444425,98894.82388888889,0.0,40.416666666666664,-3.7024999999999997,281.7553833333334,18943968.888888888,-0.3141285611111111,-1.3562143111111111,94369.88833333334,0.0,37.38966666666667,-5.984500000000001,288.86825888888893,16963789.0,1.6258876666666666,1.0264649366666667,101312.66322222221,0.0,39.72966666666667,-6.3395,288.02112999999997,19045413.555555556,-0.31194467366666667,-0.4367272211111111,97908.91511111111,0.0,39.98666666666667,-5.9815000000000005,284.00919777777773,19225301.111111112,-0.7412204899999999,-1.418537777777778,97039.55444444444,0.0,39.46966666666666,-0.37649999999999995,283.7756885714286,19264983.714285713,1.1891103571428572,-1.0917554657142856,101261.39357142858,0.0
2023-03-28T03:00:00,37.388666666666666,-5.982499999999999,286.84783444444446,0.0,0.5696426754444445,-0.7691031555555556,101291.23111111112,0.0,41.64866666666667,-0.8895,279.70588555555554,0.0,0.8240020066666667,0.41099503888888894,98220.90944444445,0.0,41.385666666666665,2.1734999999999998,284.501208,0.0,-0.1832559212,-0.705265236,100858.75,5.68356226e-06,,,,,,,,,39.89566666666667,-3.0404999999999998,279.83837111111114,0.0,-1.939127833333333,-0.5308171766666667,93237.55944444443,0.0,41.38466666666667,-0.3745,280.3615955555556,0.0,1.5567380222222222,0.10077154347777778,98913.81166666666,0.0,40.416666666666664,-3.7024999999999997,278.9983866666667,0.0,-0.7060172833333334,-1.454792966666667,94352.19833333333,0.0,37.38966666666667,-5.984500000000001,286.83287222222225,0.0,0.5739976152222223,-0.7716657877777778,101291.40666666666,0.0,39.72966666666667,-6.3395,283.1181888888889,0.0,-1.383731933333333,0.1996260158888889,97834.52533333332,0.0,39.98666666666667,-5.9815000000000005,280.82585777777774,0.0,-0.9905974055555554,-1.1127393722222223,96966.7288888889,0.0,39.46966666666666,-0.37649999999999995,282.3842785714286,0.0,1.2363303,-1.051672662857143,101232.84428571428,0.0
2023-03-28T06:00:00,37.388666666666666,-5.982499999999999,283.7690177777778,0.0,-1.2459851255555554,-1.1141419955555554,101315.93566666667,0.0,41.64866666666667,-0.8895,278.3098144444445,104.03097033333331,-0.5421064172222223,0.38759342522222223,98290.125,1.3184803333333333e-08,41.385666666666665,2.1734999999999998,283.8295,4731.503860000001,-0.9297704679999999,0.18123851,100890.418,6.7826693e-05,,,,,,,,,39.89566666666667,-3.0404999999999998,276.8627388888888,0.0,-2.065084777777778,1.0389559333333334,93268.39244444446,0.0,41.38466666666667,-0.3745,279.9510288888889,449.32710000000003,0.2786383668888889,-0.6157723535622223,98980.625,0.0,40.416666666666664,-3.7024999999999997,277.9307822222222,0.0,-0.6098822493333333,-1.4514117888888889,94369.04444444444,0.0,37.38966666666667,-5.984500000000001,283.7673788888889,0.0,-1.2419920066666665,-1.1169177044444445,101316.14222222223,0.0,39.72966666666667,-6.3395,280.93309,0.0,-1.5894687555555553,-0.1570400058888889,97847.56377777777,0.0,39.98666666666667,-5.9815000000000005,279.6986677777778,0.0,-1.2871139222222223,-1.2375852833333332,96985.11833333333,0.0,39.46966666666666,-0.37649999999999995,284.05024142857144,241.72118714285716,0.5682612385714285,-0.192186586,101343.30000000002,0.0
2023-03-28T09:00:00,37.388666666666666,-5.982499999999999,291.60067888888887,1822711.0777777778,-1.7162170333333335,-0.7935680122222223,101478.40866666666,0.0,41.64866666666667,-0.8895,285.30205333333333,2172641.088888889,-1.2556874000000002,0.2162043766666667,98480.65944444445,1.3184803333333333e-08,41.385666666666665,2.1734999999999998,286.08439400000003,1238100.2799999998,0.45394934000000003,2.4540296400000003,101086.843,9.7368762e-05,,,,,,,,,39.89566666666667,-3.0404999999999998,286.7762333333333,2008791.1888888888,-1.4489044444444443,1.0743239222222223,93496.31077777778,0.0,41.38466666666667,-0.3745,285.5081866666667,2254143.8888888885,-0.4986339733333334,-0.55540645,99163.22833333333,0.0,40.416666666666664,-3.7024999999999997,287.1412577777778,2070498.0444444444,-0.8412456533333333,-0.08459077266666667,94610.59833333333,0.0,37.38966666666667,-5.984500000000001,291.6033155555555,1822502.9,-1.7174619111111111,-0.7937154488888889,101478.6011111111,0.0,39.72966666666667,-6.3395,289.1321855555555,1805094.4333333333,-1.8019101888888889,-0.18139659177777778,98039.66777777778,0.0,39.98666666666667,-5.9815000000000005,289.1742844444445,1856496.1555555556,-1.7716326222222218,-0.06817162555555556,97187.55500000001,0.0,39.46966666666666,-0.37649999999999995,289.22097142857143,2419967.742857143,-0.35803619285714283,0.7320924628571428,101549.545,0.0
2023-03-28T12:00:00,37.388666666666666,-5.982499999999999,298.7521411111111,8208144.833333333,-0.9403447166666665,0.3993806455555556,101396.74511111113,0.0,41.64866666666667,-0.8895,292.0887611111111,8454640.5,-1.4132566333333334,0.6932804522222222,98325.52222222222,1.3184803333333333e-08,41.385666666666665,2.1734999999999998,288.21507600000007,5455842.8,1.094364932,3.7890175200000002,101058.999,0.00010749038280000001,,,,,,,,,39.89566666666667,-3.0404999999999998,293.11589666666663,8146158.333333333,-0.6355033744444445,0.8625899955555555,93409.89388888891,0.0,41.38466666666667,-0.3745,291.8447122222222,8493087.666666666,-0.7242416788888888,-0.25215839388888894,99020.29555555555,0.0,40.416666666666664,-3.7024999999999997,293.42793,8554205.666666666,-0.3883535311111111,1.2112145444444444,94511.25333333334,0.0,37.38966666666667,-5.984500000000001,298.74797111111116,8207717.333333333,-0.9412919222222222,0.3994557355555555,101397.09244444447,0.0,39.72966666666667,-6.3395,295.49339777777783,8151887.333333333,-1.8089795666666666,0.6959778922222223,98009.04555555555,0.0,39.98666666666667,-5.9815000000000005,294.2457277777778,8275782.333333333,-1.8908542222222222,0.9623852999999999,97163.32611111112,0.0,39.46966666666666,-0.37649999999999995,293.16519285714287,9146765.714285715,-2.4887077,2.2400091714285715,101433.33,0.0
2023-03-28T15:00:00,37.388666666666666,-5.982499999999999,301.38499444444443,15382470.222222222,0.023045359444444444,0.15729971855555558,101243.95733333332,0.0,41.64866666666667,-0.8895,295.87219666666664,14960619.444444444,-2.2795835111111113,0.2297038824444445,98137.63166666667,1.3184803333333333e-08,41.385666666666665,2.1734999999999998,289.25520800000004,10671896.0,1.2311717,4.74647352,100930.107,0.00013485166599999998,,,,,,,,,39.89566666666667,-3.0404999999999998,295.57948222222217,14718346.333333334,0.5357833566666668,0.7303335988888888,93291.24833333334,0.0,41.38466666666667,-0.3745,295.6862411111112,14899222.666666666,-1.8094752555555556,-0.14091804989444445,98820.57888888888,0.0,40.416666666666664,-3.7024999999999997,296.35986444444444,15574771.444444444,0.6069765522222222,1.1143888566666669,94382.98611111111,0.0,37.38966666666667,-5.984500000000001,301.3815255555555,15382009.888888888,0.02189608311111111,0.15738612011111114,101244.295,0.0,39.72966666666667,-6.3395,297.8662366666667,15262899.222222222,-1.1786901555555556,0.4313764166666667,97869.21544444445,0.0,39.98666666666667,-5.9815000000000005,296.4127233333333,15399269.777777778,-1.3068605999999998,0.9602148155555555,97035.86055555556,0.0,39.46966666666666,-0.37649999999999995,293.24649857142856,16096102.57142857,-4.1996776,2.921621585714285,101322.24928571428,0.0
2023-03-28T18:00:00,37.388666666666666,-5.982499999999999,300.2853944444444,18791921.777777776,0.5114590866666666,0.5042211211111112,101215.90622222221,0.0,41.64866666666667,-0.8895,294.80494000000004,17667600.222222224,-3.2966229,0.9599370811111112,98109.24277777778,1.3365417777777778e-08,41.385666666666665,2.1734999999999998,287.331116,13163454.8,1.7543910999999999,3.24453278,100944.44600000001,0.000134855882,,,,,,,,,39.89566666666667,-3.0404999999999998,293.82844111111115,17631588.0,0.73529901,0.0342837242222222,93287.18777777778,0.0,41.38466666666667,-0.3745,294.91085222222216,17510384.444444444,-3.1748737666666664,0.72261973,98802.59666666665,0.0,40.416666666666664,-3.7024999999999997,294.99094777777776,18684288.666666668,0.06401594277777777,0.9197905000000001,94358.05611111112,0.0,37.38966666666667,-5.984500000000001,300.2844911111111,18791619.777777776,0.5163943266666666,0.5007450444444443,101216.14833333333,0.0,39.72966666666667,-6.3395,295.95716555555555,18633286.888888888,-1.5854914888888887,-0.9964693822222223,97829.99277777778,0.0,39.98666666666667,-5.9815000000000005,294.81513555555557,18782791.777777776,-1.1808396511111112,-0.19198793111111112,96995.375,0.0,39.46966666666666,-0.37649999999999995,290.1226828571429,18902647.14285714,-2.9218554000000005,1.1069845342857143,101355.30357142857,0.0
2023-03-28T21:00:00,37.388666666666666,-5.982499999999999,293.0488144444445,18861777.333333332,-0.26999785777777774,1.558028111111111,101423.64333333334,0.0,41.64866666666667,-0.8895,290.01027555555555,17682615.111111112,-3.1343843555555555,1.6741999444444444,98263.23555555556,1.3365417777777778e-08,41.385666666666665,2.1734999999999998,285.06835,13165414.0,2.6927212000000003,0.828643428,101067.023,0.00013485166599999998,,,,,,,,,39.89566666666667,-3.0404999999999998,288.6829688888889,17662805.333333332,-1.4192206066666666,0.40242230377777777,93416.03722222222,0.0,41.38466666666667,-0.3745,288.88333888888894,17521819.777777776,-2.995421077777778,1.4246579333333333,98977.22666666667,0.0,40.416666666666664,-3.7024999999999997,292.0651355555555,18724832.0,-0.514336158,-0.088179269,94485.52444444444,0.0,37.38966666666667,-5.984500000000001,293.04538444444444,18861505.777777776,-0.2588100811111111,1.5571160888888889,101423.76677777778,0.0,39.72966666666667,-6.3395,289.6323477777778,18713732.222222224,-2.115923777777778,-0.6104510733333334,97934.7888888889,0.0,39.98666666666667,-5.9815000000000005,287.87294777777777,18855494.222222224,-1.6969426555555556,-1.1953465133333334,97095.765,0.0,39.46966666666666,-0.37649999999999995,286.46882714285715,18913937.14285714,-0.8632725271428571,-0.9818160185714285,101564.92857142857,0.0
2023-03-29T00:00:00,37.388666666666666,-5.982499999999999,288.4585466666667,18861777.333333332,-0.4627407928888889,-1.6419465666666668,101457.10555555555,0.0,41.64866666666667,-0.8895,286.0294344444444,17682615.111111112,-2.5665903111111112,-0.18209752697777778,98329.87555555557,1.3365417777777778e-08,41.385666666666665,2.1734999999999998,284.017184,13165414.0,2.953215,0.4907519958,101016.204,0.00013485166599999998,,,,,,,,,39.89566666666667,-3.0404999999999998,282.7941977777778,17662805.333333332,-2.6787990777777773,1.2763052,93433.31711111112,0.0,41.38466666666667,-0.3745,285.4263922222222,17521819.777777776,-2.0748579055555556,-0.7002375911111112,99012.44444444444,0.0,40.416666666666664,-3.7024999999999997,285.2884644444445,18724832.0,-0.9382330622222221,-1.5677096033333333,94480.4888888889,0.0,37.38966666666667,-5.984500000000001,288.4581444444445,18861505.777777776,-0.45717811522222224,-1.6415440333333333,101457.34277777778,0.0,39.72966666666667,-6.3395,285.98637777777776,18713732.222222224,-1.8555624333333331,0.013915003111111114,97924.85555555556,0.0,39.98666666666667,-5.9815000000000005,284.5851533333333,18855494.222222224,-1.4969048999999999,-1.1955220888888887,97078.10500000001,0.0,39.46966666666666,-0.37649999999999995,285.89346714285716,18913937.14285714,0.46326555,-0.47556744857142863,101530.04928571428,0.0
2023-03-29T03:00:00,37.388666666666666,-5.982499999999999,286.3392311111111,0.0,-1.5007896444444446,-1.9175908777777775,101352.09411111112,0.0,41.64866666666667,-0.8895,283.1731166666666,0.0,-1.9188607555555555,0.8826047211111111,98256.54777777777,0.0,41.385666666666665,2.1734999999999998,283.315036,0.0,3.0031259399999994,0.5665289012000001,100911.36099999999,0.0,,,,,,,,,39.89566666666667,-3.0404999999999998,281.63230444444446,0.0,-2.7888453666666666,0.8442523366666665,93349.75355555555,0.0,41.38466666666667,-0.3745,282.8947733333333,0.0,-1.5568393166666668,-0.25365498955555554,98956.16555555555,0.0,40.416666666666664,-3.7024999999999997,282.7392166666666,0.0,-1.3790585055555555,-0.9317403377777776,94410.36888888889,0.0,37.38966666666667,-5.984500000000001,286.3317388888889,0.0,-1.4965186666666666,-1.9184071111111112,101352.28755555554,0.0,39.72966666666667,-6.3395,283.7115166666666,0.0,-1.7916648777777777,0.18698700888888886,97814.41999999998,0.0,39.98666666666667,-5.9815000000000005,282.9389022222222,0.0,-1.4822056111111113,-1.18652323,96968.57666666666,0.0,39.46966666666666,-0.37649999999999995,283.6188485714286,0.0,1.1703643714285714,-0.109062161,101391.28571428571,0.0
