Year,Month,Day,Hour,DA,ID,Price_EUR_MWh,Volume_MWh,Hour_Sin,Hour_Cos,Day_Sin,Day_Cos,Month_Sin,Month_Cos,Year_Scaled,Diff
2024.0,2.0,28.0,10.0,3.2,26.33,,,0.49999999999999994,-0.8660254037844387,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,0.7000000000000001,-23.13
2024.0,2.0,28.0,11.0,0.43,14.22,,,0.258819045102521,-0.9659258262890682,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,0.7000000000000001,-13.790000000000001
2024.0,2.0,28.0,12.0,0.0,0.82,,,1.2246467991473532e-16,-1.0,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,0.7000000000000001,-0.82
2024.0,2.0,28.0,13.0,0.0,-0.73,,,-0.2588190451025208,-0.9659258262890683,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,0.7000000000000001,0.73
2024.0,2.0,28.0,14.0,0.0,-1.78,,,-0.4999999999999997,-0.8660254037844388,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,0.7000000000000001,1.78
2024.0,2.0,28.0,15.0,0.0,-0.68,,,-0.7071067811865471,-0.7071067811865479,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,0.7000000000000001,0.68
2024.0,2.0,28.0,16.0,0.0,-1.41,,,-0.8660254037844384,-0.5000000000000004,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,0.7000000000000001,1.41
2024.0,2.0,28.0,17.0,0.0,-2.15,,,-0.9659258262890683,-0.25881904510252063,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,0.7000000000000001,2.15
2024.0,2.0,28.0,18.0,3.2,0.62,,,-1.0,-1.8369701987210297e-16,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,0.7000000000000001,2.58
2024.0,2.0,28.0,19.0,10.54,18.64,,,-0.9659258262890684,0.2588190451025203,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,0.7000000000000001,-8.100000000000001
2024.0,2.0,28.0,20.0,25.0,47.08,,,-0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,0.7000000000000001,-22.08
2024.0,2.0,28.0,21.0,66.96,70.22,,,-0.7071067811865477,0.7071067811865474,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,0.7000000000000001,-3.260000000000005
2024.0,2.0,28.0,22.0,50.0,62.82,,,-0.5000000000000004,0.8660254037844384,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,0.7000000000000001,-12.82
2024.0,2.0,28.0,23.0,19.71,31.7,,,-0.25881904510252157,0.9659258262890681,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,0.7000000000000001,-11.989999999999998
2024.0,2.0,28.0,24.0,11.29,15.46,,,-2.4492935982947064e-16,1.0,-0.5712682150947924,0.8207634412072763,0.8660254037844386,0.5000000000000001,0.7000000000000001,-4.170000000000002
2024.0,2.0,29.0,1.0,14.67,24.9,,,0.25881904510252074,0.9659258262890683,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,-10.229999999999999
2024.0,2.0,29.0,2.0,10.0,20.35,,,0.49999999999999994,0.8660254037844387,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,-10.350000000000001
2024.0,2.0,29.0,3.0,6.48,22.99,,,0.7071067811865475,0.7071067811865476,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,-16.509999999999998
2024.0,2.0,29.0,4.0,6.0,17.49,,,0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,-11.489999999999998
2024.0,2.0,29.0,5.0,5.68,13.7,,,0.9659258262890683,0.25881904510252074,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,-8.02
2024.0,2.0,29.0,6.0,5.83,12.42,,,1.0,6.123233995736766e-17,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,-6.59
2024.0,2.0,29.0,7.0,5.6,6.87,,,0.9659258262890683,-0.25881904510252063,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,-1.2700000000000005
2024.0,2.0,29.0,8.0,10.67,20.19,,,0.8660254037844387,-0.4999999999999998,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,-9.520000000000001
2024.0,2.0,29.0,9.0,10.0,10.36,,,0.7071067811865476,-0.7071067811865475,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,-0.35999999999999943
2024.0,2.0,29.0,10.0,5.9,2.41,,,0.49999999999999994,-0.8660254037844387,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,3.49
2024.0,2.0,29.0,11.0,3.2,-1.56,,,0.258819045102521,-0.9659258262890682,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,4.76
2024.0,2.0,29.0,12.0,0.1,-2.72,,,1.2246467991473532e-16,-1.0,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,2.8200000000000003
2024.0,2.0,29.0,13.0,0.0,-2.56,,,-0.2588190451025208,-0.9659258262890683,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,2.56
2024.0,2.0,29.0,14.0,0.0,-2.7,,,-0.4999999999999997,-0.8660254037844388,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,2.7
2024.0,2.0,29.0,15.0,0.0,-3.05,,,-0.7071067811865471,-0.7071067811865479,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,3.05
2024.0,2.0,29.0,16.0,0.0,-2.67,,,-0.8660254037844384,-0.5000000000000004,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,2.67
2024.0,2.0,29.0,17.0,0.0,-5.0,,,-0.9659258262890683,-0.25881904510252063,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,5.0
2024.0,2.0,29.0,18.0,0.01,-3.33,,,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,3.34
2024.0,2.0,29.0,19.0,3.28,-2.07,,,-0.9659258262890684,0.2588190451025203,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,5.35
2024.0,2.0,29.0,20.0,5.0,5.28,,,-0.8660254037844386,0.5000000000000001,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,-0.28000000000000025
2024.0,2.0,29.0,21.0,7.97,4.17,,,-0.7071067811865477,0.7071067811865474,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,3.8
2024.0,2.0,29.0,22.0,6.33,3.52,,,-0.5000000000000004,0.8660254037844384,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,2.81
2024.0,2.0,29.0,23.0,5.0,0.16,,,-0.25881904510252157,0.9659258262890681,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,4.84
2024.0,2.0,29.0,24.0,3.4,-2.63,,,-2.4492935982947064e-16,1.0,-0.3943558551133187,0.9189578116202306,0.8660254037844386,0.5000000000000001,0.7000000000000001,6.029999999999999
2024.0,3.0,1.0,1.0,2.17,2.28,,,0.25881904510252074,0.9659258262890683,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,-0.10999999999999988
2024.0,3.0,1.0,2.0,0.5,0.68,,,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,-0.18000000000000005
2024.0,3.0,1.0,3.0,0.2,-0.73,,,0.7071067811865475,0.7071067811865476,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,0.9299999999999999
2024.0,3.0,1.0,4.0,0.1,-0.47,,,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,0.57
2024.0,3.0,1.0,5.0,0.01,-1.11,,,0.9659258262890683,0.25881904510252074,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,1.12
2024.0,3.0,1.0,6.0,0.5,0.67,,,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,-0.17000000000000004
2024.0,3.0,1.0,7.0,3.0,3.7,,,0.9659258262890683,-0.25881904510252063,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,-0.7000000000000002
2024.0,3.0,1.0,8.0,3.25,8.09,,,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,-4.84
2024.0,3.0,1.0,9.0,3.25,6.42,,,0.7071067811865476,-0.7071067811865475,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,-3.17
2024.0,3.0,1.0,10.0,3.2,2.91,,,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,0.29000000000000004
2024.0,3.0,1.0,11.0,0.0,2.33,,,0.258819045102521,-0.9659258262890682,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,-2.33
2024.0,3.0,1.0,12.0,0.0,-0.13,,,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,0.13
2024.0,3.0,1.0,13.0,0.0,-0.88,,,-0.2588190451025208,-0.9659258262890683,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,0.88
2024.0,3.0,1.0,14.0,0.0,-1.8,,,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,1.8
2024.0,3.0,1.0,15.0,0.0,-4.42,,,-0.7071067811865471,-0.7071067811865479,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,4.42
2024.0,3.0,1.0,16.0,0.0,-4.48,,,-0.8660254037844384,-0.5000000000000004,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,4.48
2024.0,3.0,1.0,17.0,0.0,-3.53,,,-0.9659258262890683,-0.25881904510252063,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,3.53
2024.0,3.0,1.0,18.0,0.84,-3.35,,,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,4.19
2024.0,3.0,1.0,19.0,3.25,2.92,,,-0.9659258262890684,0.2588190451025203,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,0.33000000000000007
2024.0,3.0,1.0,20.0,5.68,6.76,,,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,-1.08
2024.0,3.0,1.0,21.0,10.1,10.8,,,-0.7071067811865477,0.7071067811865474,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,-0.7000000000000011
2024.0,3.0,1.0,22.0,6.48,8.1,,,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,-1.6199999999999992
2024.0,3.0,1.0,23.0,5.0,2.36,,,-0.25881904510252157,0.9659258262890681,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,2.64
2024.0,3.0,1.0,24.0,3.8,-4.1,,,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,0.7000000000000001,7.8999999999999995
2024.0,3.0,2.0,1.0,3.2,24.33,,,0.25881904510252074,0.9659258262890683,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,-21.13
2024.0,3.0,2.0,2.0,2.0,19.8,,,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,-17.8
2024.0,3.0,2.0,3.0,0.5,18.47,,,0.7071067811865475,0.7071067811865476,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,-17.97
2024.0,3.0,2.0,4.0,0.01,19.5,,,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,-19.49
2024.0,3.0,2.0,5.0,0.01,4.6,,,0.9659258262890683,0.25881904510252074,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,-4.59
2024.0,3.0,2.0,6.0,0.0,3.9,,,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,-3.9
2024.0,3.0,2.0,7.0,0.1,4.35,,,0.9659258262890683,-0.25881904510252063,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,-4.25
2024.0,3.0,2.0,8.0,2.1,2.21,,,0.8660254037844387,-0.4999999999999998,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,-0.10999999999999988
2024.0,3.0,2.0,9.0,2.17,2.86,,,0.7071067811865476,-0.7071067811865475,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,-0.69
2024.0,3.0,2.0,10.0,2.05,2.26,,,0.49999999999999994,-0.8660254037844387,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,-0.20999999999999996
2024.0,3.0,2.0,11.0,1.68,1.65,,,0.258819045102521,-0.9659258262890682,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,0.030000000000000027
2024.0,3.0,2.0,12.0,0.01,-0.7,,,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,0.71
2024.0,3.0,2.0,13.0,0.0,2.31,,,-0.2588190451025208,-0.9659258262890683,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,-2.31
2024.0,3.0,2.0,14.0,0.01,0.5,,,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,-0.49
2024.0,3.0,2.0,15.0,0.01,0.47,,,-0.7071067811865471,-0.7071067811865479,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,-0.45999999999999996
2024.0,3.0,2.0,16.0,0.01,0.25,,,-0.8660254037844384,-0.5000000000000004,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,-0.24
2024.0,3.0,2.0,17.0,1.02,1.07,,,-0.9659258262890683,-0.25881904510252063,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,-0.050000000000000044
2024.0,3.0,2.0,18.0,2.1,2.02,,,-1.0,-1.8369701987210297e-16,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,0.08000000000000007
2024.0,3.0,2.0,19.0,3.2,0.73,,,-0.9659258262890684,0.2588190451025203,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,2.47
2024.0,3.0,2.0,20.0,8.12,10.5,,,-0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,-2.380000000000001
2024.0,3.0,2.0,21.0,31.25,30.11,,,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,1.1400000000000006
2024.0,3.0,2.0,22.0,30.6,30.6,,,-0.5000000000000004,0.8660254037844384,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,0.0
2024.0,3.0,2.0,23.0,5.6,7.19,,,-0.25881904510252157,0.9659258262890681,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,-1.5900000000000007
2024.0,3.0,2.0,24.0,4.2,6.13,,,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,0.7000000000000001,-1.9299999999999997
2024.0,3.0,3.0,1.0,1.8,3.17,,,0.25881904510252074,0.9659258262890683,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,-1.3699999999999999
2024.0,3.0,3.0,2.0,0.1,2.71,,,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,-2.61
2024.0,3.0,3.0,3.0,0.0,1.48,,,0.7071067811865475,0.7071067811865476,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,-1.48
2024.0,3.0,3.0,4.0,0.0,1.37,,,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,-1.37
2024.0,3.0,3.0,5.0,0.0,0.92,,,0.9659258262890683,0.25881904510252074,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,-0.92
2024.0,3.0,3.0,6.0,0.0,1.17,,,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,-1.17
2024.0,3.0,3.0,7.0,0.01,2.14,,,0.9659258262890683,-0.25881904510252063,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,-2.1300000000000003
2024.0,3.0,3.0,8.0,0.19,0.4,,,0.8660254037844387,-0.4999999999999998,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,-0.21000000000000002
2024.0,3.0,3.0,9.0,0.0,0.27,,,0.7071067811865476,-0.7071067811865475,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,-0.27
2024.0,3.0,3.0,10.0,0.0,-1.32,,,0.49999999999999994,-0.8660254037844387,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,1.32
2024.0,3.0,3.0,11.0,0.0,-2.33,,,0.258819045102521,-0.9659258262890682,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,2.33
2024.0,3.0,3.0,12.0,0.0,-1.56,,,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,1.56
2024.0,3.0,3.0,13.0,0.0,-2.69,,,-0.2588190451025208,-0.9659258262890683,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,2.69
2024.0,3.0,3.0,14.0,0.0,-3.92,,,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,3.92
2024.0,3.0,3.0,15.0,0.0,-8.5,,,-0.7071067811865471,-0.7071067811865479,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,8.5
2024.0,3.0,3.0,16.0,0.0,-9.72,,,-0.8660254037844384,-0.5000000000000004,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,9.72
2024.0,3.0,3.0,17.0,0.0,-7.13,,,-0.9659258262890683,-0.25881904510252063,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,7.13
2024.0,3.0,3.0,18.0,0.0,-6.31,,,-1.0,-1.8369701987210297e-16,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,6.31
2024.0,3.0,3.0,19.0,2.06,-10.49,,,-0.9659258262890684,0.2588190451025203,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,12.55
2024.0,3.0,3.0,20.0,7.98,4.36,,,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,3.62
2024.0,3.0,3.0,21.0,29.6,34.72,,,-0.7071067811865477,0.7071067811865474,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,-5.119999999999997
2024.0,3.0,3.0,22.0,30.6,34.59,,,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,-3.990000000000002
2024.0,3.0,3.0,23.0,14.0,15.38,,,-0.25881904510252157,0.9659258262890681,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,-1.3800000000000008
2024.0,3.0,3.0,24.0,4.6,1.6,,,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,0.7000000000000001,2.9999999999999996
2024.0,3.0,4.0,1.0,6.0,7.38,,,0.25881904510252074,0.9659258262890683,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,-1.38
2024.0,3.0,4.0,2.0,3.2,4.01,,,0.49999999999999994,0.8660254037844387,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,-0.8099999999999996
2024.0,3.0,4.0,3.0,3.2,4.94,,,0.7071067811865475,0.7071067811865476,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,-1.7400000000000002
2024.0,3.0,4.0,4.0,3.2,4.41,,,0.8660254037844386,0.5000000000000001,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,-1.21
2024.0,3.0,4.0,5.0,3.19,3.53,,,0.9659258262890683,0.25881904510252074,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,-0.33999999999999986
2024.0,3.0,4.0,6.0,3.2,4.11,,,1.0,6.123233995736766e-17,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,-0.9100000000000001
2024.0,3.0,4.0,7.0,3.2,5.31,,,0.9659258262890683,-0.25881904510252063,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,-2.1099999999999994
2024.0,3.0,4.0,8.0,20.0,20.86,,,0.8660254037844387,-0.4999999999999998,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,-0.8599999999999994
2024.0,3.0,4.0,9.0,25.0,26.35,,,0.7071067811865476,-0.7071067811865475,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,-1.3500000000000014
2024.0,3.0,4.0,10.0,15.0,15.94,,,0.49999999999999994,-0.8660254037844387,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,-0.9399999999999995
2024.0,3.0,4.0,11.0,7.6,7.47,,,0.258819045102521,-0.9659258262890682,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,0.1299999999999999
2024.0,3.0,4.0,12.0,3.2,1.58,,,1.2246467991473532e-16,-1.0,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,1.62
2024.0,3.0,4.0,13.0,3.2,2.9,,,-0.2588190451025208,-0.9659258262890683,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,0.30000000000000027
2024.0,3.0,4.0,14.0,2.91,3.1,,,-0.4999999999999997,-0.8660254037844388,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,-0.18999999999999995
2024.0,3.0,4.0,15.0,1.68,2.89,,,-0.7071067811865471,-0.7071067811865479,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,-1.2100000000000002
2024.0,3.0,4.0,16.0,1.0,1.9,,,-0.8660254037844384,-0.5000000000000004,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,-0.8999999999999999
2024.0,3.0,4.0,17.0,2.33,3.21,,,-0.9659258262890683,-0.25881904510252063,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,-0.8799999999999999
2024.0,3.0,4.0,18.0,3.2,1.93,,,-1.0,-1.8369701987210297e-16,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,1.2700000000000002
2024.0,3.0,4.0,19.0,5.0,6.11,,,-0.9659258262890684,0.2588190451025203,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,-1.1100000000000003
2024.0,3.0,4.0,20.0,14.0,20.96,,,-0.8660254037844386,0.5000000000000001,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,-6.960000000000001
2024.0,3.0,4.0,21.0,25.0,29.94,,,-0.7071067811865477,0.7071067811865474,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,-4.940000000000001
2024.0,3.0,4.0,22.0,17.98,22.1,,,-0.5000000000000004,0.8660254037844384,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,-4.120000000000001
2024.0,3.0,4.0,23.0,12.5,14.13,,,-0.25881904510252157,0.9659258262890681,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,-1.6300000000000008
2024.0,3.0,4.0,24.0,6.1,6.99,,,-2.4492935982947064e-16,1.0,0.7247927872291199,0.6889669190756866,1.0,6.123233995736766e-17,0.7000000000000001,-0.8900000000000006
2024.0,3.0,5.0,1.0,7.36,17.23,,,0.25881904510252074,0.9659258262890683,0.8486442574947509,0.5289640103269624,1.0,6.123233995736766e-17,0.7000000000000001,-9.870000000000001
2024.0,3.0,5.0,2.0,4.66,16.51,,,0.49999999999999994,0.8660254037844387,0.8486442574947509,0.5289640103269624,1.0,6.123233995736766e-17,0.7000000000000001,-11.850000000000001
2024.0,3.0,5.0,3.0,4.66,13.85,,,0.7071067811865475,0.7071067811865476,0.8486442574947509,0.5289640103269624,1.0,6.123233995736766e-17,0.7000000000000001,-9.19
2024.0,3.0,5.0,4.0,5.0,14.85,,,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624,1.0,6.123233995736766e-17,0.7000000000000001,-9.85
2024.0,3.0,5.0,5.0,6.0,32.54,,,0.9659258262890683,0.25881904510252074,0.8486442574947509,0.5289640103269624,1.0,6.123233995736766e-17,0.7000000000000001,-26.54
2024.0,3.0,5.0,6.0,8.23,22.26,,,1.0,6.123233995736766e-17,0.8486442574947509,0.5289640103269624,1.0,6.123233995736766e-17,0.7000000000000001,-14.030000000000001
2024.0,3.0,5.0,7.0,24.1,14.13,,,0.9659258262890683,-0.25881904510252063,0.8486442574947509,0.5289640103269624,1.0,6.123233995736766e-17,0.7000000000000001,9.97
2024.0,3.0,5.0,8.0,50.01,73.05,,,0.8660254037844387,-0.4999999999999998,0.8486442574947509,0.5289640103269624,1.0,6.123233995736766e-17,0.7000000000000001,-23.04
2024.0,3.0,5.0,9.0,61.45,78.13,,,0.7071067811865476,-0.7071067811865475,0.8486442574947509,0.5289640103269624,1.0,6.123233995736766e-17,0.7000000000000001,-16.679999999999993
2024.0,3.0,5.0,10.0,17.63,27.44,,,0.49999999999999994,-0.8660254037844387,0.8486442574947509,0.5289640103269624,1.0,6.123233995736766e-17,0.7000000000000001,-9.810000000000002
