Year,Month,Day,Hour,DA ES
2024.0,6.0,20.0,17.0,61.42
2024.0,6.0,20.0,18.0,62.15
2024.0,6.0,20.0,19.0,77.46
2024.0,6.0,20.0,20.0,107.0
2024.0,6.0,20.0,21.0,115.28
2024.0,6.0,20.0,22.0,122.78
2024.0,6.0,20.0,23.0,120.0
2024.0,6.0,20.0,24.0,112.48
2024.0,6.0,21.0,1.0,102.72
2024.0,6.0,21.0,2.0,100.34
2024.0,6.0,21.0,3.0,102.3
2024.0,6.0,21.0,4.0,102.3
2024.0,6.0,21.0,5.0,102.3
2024.0,6.0,21.0,6.0,102.72
2024.0,6.0,21.0,7.0,100.0
2024.0,6.0,21.0,8.0,113.47
2024.0,6.0,21.0,9.0,114.32
2024.0,6.0,21.0,10.0,105.0
2024.0,6.0,21.0,11.0,80.0
2024.0,6.0,21.0,12.0,60.0
2024.0,6.0,21.0,13.0,61.34
2024.0,6.0,21.0,14.0,57.4
2024.0,6.0,21.0,15.0,55.1
2024.0,6.0,21.0,16.0,43.17
2024.0,6.0,21.0,17.0,40.0
2024.0,6.0,21.0,18.0,49.8
2024.0,6.0,21.0,19.0,56.75
2024.0,6.0,21.0,20.0,77.46
2024.0,6.0,21.0,21.0,100.01
2024.0,6.0,21.0,22.0,114.86
2024.0,6.0,21.0,23.0,115.0
2024.0,6.0,21.0,24.0,105.74
2024.0,6.0,22.0,1.0,84.0
2024.0,6.0,22.0,2.0,76.58
2024.0,6.0,22.0,3.0,75.64
2024.0,6.0,22.0,4.0,76.1
2024.0,6.0,22.0,5.0,75.74
2024.0,6.0,22.0,6.0,75.62
2024.0,6.0,22.0,7.0,75.64
2024.0,6.0,22.0,8.0,63.45
2024.0,6.0,22.0,9.0,36.95
2024.0,6.0,22.0,10.0,34.65
2024.0,6.0,22.0,11.0,12.54
2024.0,6.0,22.0,12.0,3.59
2024.0,6.0,22.0,13.0,0.44
2024.0,6.0,22.0,14.0,0.03
2024.0,6.0,22.0,15.0,0.0
2024.0,6.0,22.0,16.0,0.0
2024.0,6.0,22.0,17.0,0.0
2024.0,6.0,22.0,18.0,0.0
2024.0,6.0,22.0,19.0,0.44
2024.0,6.0,22.0,20.0,35.0
2024.0,6.0,22.0,21.0,50.0
2024.0,6.0,22.0,22.0,76.79
2024.0,6.0,22.0,23.0,99.1
2024.0,6.0,22.0,24.0,77.46
2024.0,6.0,23.0,1.0,77.0
2024.0,6.0,23.0,2.0,56.99
2024.0,6.0,23.0,3.0,46.19
2024.0,6.0,23.0,4.0,35.01
2024.0,6.0,23.0,5.0,35.0
2024.0,6.0,23.0,6.0,35.0
2024.0,6.0,23.0,7.0,35.0
2024.0,6.0,23.0,8.0,30.65
2024.0,6.0,23.0,9.0,9.76
2024.0,6.0,23.0,10.0,0.0
2024.0,6.0,23.0,11.0,-0.01
2024.0,6.0,23.0,12.0,-0.11
2024.0,6.0,23.0,13.0,-0.5
2024.0,6.0,23.0,14.0,-1.0
2024.0,6.0,23.0,15.0,-1.99
2024.0,6.0,23.0,16.0,-2.0
2024.0,6.0,23.0,17.0,-0.85
2024.0,6.0,23.0,18.0,-0.66
2024.0,6.0,23.0,19.0,-0.01
2024.0,6.0,23.0,20.0,1.0
2024.0,6.0,23.0,21.0,35.01
2024.0,6.0,23.0,22.0,77.0
2024.0,6.0,23.0,23.0,95.62
2024.0,6.0,23.0,24.0,80.15
2024.0,6.0,24.0,1.0,51.8
2024.0,6.0,24.0,2.0,43.6
2024.0,6.0,24.0,3.0,40.0
2024.0,6.0,24.0,4.0,35.4
2024.0,6.0,24.0,5.0,35.02
2024.0,6.0,24.0,6.0,49.07
2024.0,6.0,24.0,7.0,55.03
2024.0,6.0,24.0,8.0,70.0
2024.0,6.0,24.0,9.0,40.0
2024.0,6.0,24.0,10.0,35.02
2024.0,6.0,24.0,11.0,35.0
2024.0,6.0,24.0,12.0,5.0
2024.0,6.0,24.0,13.0,3.6
2024.0,6.0,24.0,14.0,5.1
2024.0,6.0,24.0,15.0,2.9
2024.0,6.0,24.0,16.0,0.0
2024.0,6.0,24.0,17.0,0.0
2024.0,6.0,24.0,18.0,5.0
2024.0,6.0,24.0,19.0,34.8
2024.0,6.0,24.0,20.0,35.45
2024.0,6.0,24.0,21.0,83.27
2024.0,6.0,24.0,22.0,117.33
2024.0,6.0,24.0,23.0,113.7
2024.0,6.0,24.0,24.0,91.54
2024.0,6.0,25.0,1.0,79.51
2024.0,6.0,25.0,2.0,94.85
2024.0,6.0,25.0,3.0,91.15
2024.0,6.0,25.0,4.0,82.0
2024.0,6.0,25.0,5.0,89.85
2024.0,6.0,25.0,6.0,73.0
2024.0,6.0,25.0,7.0,82.0
2024.0,6.0,25.0,8.0,98.2
2024.0,6.0,25.0,9.0,74.77
2024.0,6.0,25.0,10.0,64.9
2024.0,6.0,25.0,11.0,35.69
2024.0,6.0,25.0,12.0,35.02
2024.0,6.0,25.0,13.0,35.01
2024.0,6.0,25.0,14.0,35.01
2024.0,6.0,25.0,15.0,35.0
2024.0,6.0,25.0,16.0,35.0
2024.0,6.0,25.0,17.0,35.0
2024.0,6.0,25.0,18.0,35.02
2024.0,6.0,25.0,19.0,48.99
2024.0,6.0,25.0,20.0,77.0
2024.0,6.0,25.0,21.0,105.0
2024.0,6.0,25.0,22.0,117.41
2024.0,6.0,25.0,23.0,116.81
2024.0,6.0,25.0,24.0,105.45
2024.0,6.0,26.0,1.0,107.43
2024.0,6.0,26.0,2.0,99.96
2024.0,6.0,26.0,3.0,95.32
2024.0,6.0,26.0,4.0,95.46
2024.0,6.0,26.0,5.0,91.7
2024.0,6.0,26.0,6.0,97.12
2024.0,6.0,26.0,7.0,109.59
2024.0,6.0,26.0,8.0,130.0
2024.0,6.0,26.0,9.0,115.45
2024.0,6.0,26.0,10.0,101.76
2024.0,6.0,26.0,11.0,90.98
2024.0,6.0,26.0,12.0,85.99
2024.0,6.0,26.0,13.0,79.41
2024.0,6.0,26.0,14.0,77.24
2024.0,6.0,26.0,15.0,73.65
2024.0,6.0,26.0,16.0,60.0
2024.0,6.0,26.0,17.0,61.0
2024.0,6.0,26.0,18.0,82.01
2024.0,6.0,26.0,19.0,91.22
2024.0,6.0,26.0,20.0,104.55
2024.0,6.0,26.0,21.0,116.05
2024.0,6.0,26.0,22.0,137.18
2024.0,6.0,26.0,23.0,118.98
2024.0,6.0,26.0,24.0,110.0
2024.0,6.0,27.0,1.0,102.07
2024.0,6.0,27.0,2.0,99.0
2024.0,6.0,27.0,3.0,101.77
2024.0,6.0,27.0,4.0,104.37
2024.0,6.0,27.0,5.0,101.77
2024.0,6.0,27.0,6.0,99.17
2024.0,6.0,27.0,7.0,112.72
2024.0,6.0,27.0,8.0,120.74
2024.0,6.0,27.0,9.0,115.44
2024.0,6.0,27.0,10.0,102.07
2024.0,6.0,27.0,11.0,100.47
2024.0,6.0,27.0,12.0,77.0
2024.0,6.0,27.0,13.0,65.01
2024.0,6.0,27.0,14.0,64.75
2024.0,6.0,27.0,15.0,51.1
2024.0,6.0,27.0,16.0,45.66
2024.0,6.0,27.0,17.0,42.45
2024.0,6.0,27.0,18.0,45.06
2024.0,6.0,27.0,19.0,63.43
2024.0,6.0,27.0,20.0,75.39
2024.0,6.0,27.0,21.0,99.75
2024.0,6.0,27.0,22.0,116.05
2024.0,6.0,27.0,23.0,118.35
2024.0,6.0,27.0,24.0,114.72
2024.0,6.0,28.0,1.0,99.0
2024.0,6.0,28.0,2.0,100.0
2024.0,6.0,28.0,3.0,98.6
2024.0,6.0,28.0,4.0,94.04
2024.0,6.0,28.0,5.0,93.4
2024.0,6.0,28.0,6.0,95.81
2024.0,6.0,28.0,7.0,99.9
2024.0,6.0,28.0,8.0,100.16
2024.0,6.0,28.0,9.0,103.5
2024.0,6.0,28.0,10.0,98.6
2024.0,6.0,28.0,11.0,92.0
2024.0,6.0,28.0,12.0,76.1
2024.0,6.0,28.0,13.0,59.99
2024.0,6.0,28.0,14.0,47.01
2024.0,6.0,28.0,15.0,45.77
2024.0,6.0,28.0,16.0,40.0
2024.0,6.0,28.0,17.0,35.02
2024.0,6.0,28.0,18.0,35.02
2024.0,6.0,28.0,19.0,48.64
2024.0,6.0,28.0,20.0,88.5
2024.0,6.0,28.0,21.0,94.04
2024.0,6.0,28.0,22.0,105.42
2024.0,6.0,28.0,23.0,113.3
2024.0,6.0,28.0,24.0,105.18
2024.0,6.0,29.0,1.0,90.0
2024.0,6.0,29.0,2.0,71.6
2024.0,6.0,29.0,3.0,47.5
2024.0,6.0,29.0,4.0,47.5
2024.0,6.0,29.0,5.0,47.29
2024.0,6.0,29.0,6.0,47.01
2024.0,6.0,29.0,7.0,47.29
2024.0,6.0,29.0,8.0,50.2
2024.0,6.0,29.0,9.0,47.29
2024.0,6.0,29.0,10.0,46.62
2024.0,6.0,29.0,11.0,45.06
2024.0,6.0,29.0,12.0,35.02
2024.0,6.0,29.0,13.0,35.01
2024.0,6.0,29.0,14.0,35.0
2024.0,6.0,29.0,15.0,10.0
2024.0,6.0,29.0,16.0,1.5
2024.0,6.0,29.0,17.0,12.76
2024.0,6.0,29.0,18.0,31.86
2024.0,6.0,29.0,19.0,35.02
2024.0,6.0,29.0,20.0,46.6
2024.0,6.0,29.0,21.0,73.37
2024.0,6.0,29.0,22.0,102.36
2024.0,6.0,29.0,23.0,106.08
2024.0,6.0,29.0,24.0,100.94
2024.0,6.0,30.0,1.0,102.9
2024.0,6.0,30.0,2.0,101.7
2024.0,6.0,30.0,3.0,101.7
2024.0,6.0,30.0,4.0,101.7
2024.0,6.0,30.0,5.0,100.92
2024.0,6.0,30.0,6.0,100.92
2024.0,6.0,30.0,7.0,99.75
2024.0,6.0,30.0,8.0,73.37
2024.0,6.0,30.0,9.0,47.5
2024.0,6.0,30.0,10.0,44.01
2024.0,6.0,30.0,11.0,35.01
2024.0,6.0,30.0,12.0,22.99
2024.0,6.0,30.0,13.0,10.0
2024.0,6.0,30.0,14.0,4.49
2024.0,6.0,30.0,15.0,0.02
2024.0,6.0,30.0,16.0,0.0
2024.0,6.0,30.0,17.0,0.94
2024.0,6.0,30.0,18.0,3.6
2024.0,6.0,30.0,19.0,27.43
2024.0,6.0,30.0,20.0,46.62
2024.0,6.0,30.0,21.0,59.1
2024.0,6.0,30.0,22.0,101.64
2024.0,6.0,30.0,23.0,103.22
2024.0,6.0,30.0,24.0,100.92
2024.0,7.0,1.0,1.0,73.37
2024.0,7.0,1.0,2.0,67.3
2024.0,7.0,1.0,3.0,60.0
2024.0,7.0,1.0,4.0,66.54
2024.0,7.0,1.0,5.0,50.2
2024.0,7.0,1.0,6.0,51.9
2024.0,7.0,1.0,7.0,59.26
2024.0,7.0,1.0,8.0,87.57
2024.0,7.0,1.0,9.0,71.18
2024.0,7.0,1.0,10.0,50.03
2024.0,7.0,1.0,11.0,44.52
2024.0,7.0,1.0,12.0,35.01
2024.0,7.0,1.0,13.0,35.01
2024.0,7.0,1.0,14.0,35.0
2024.0,7.0,1.0,15.0,21.17
2024.0,7.0,1.0,16.0,15.02
2024.0,7.0,1.0,17.0,10.15
2024.0,7.0,1.0,18.0,21.17
2024.0,7.0,1.0,19.0,35.02
2024.0,7.0,1.0,20.0,49.28
2024.0,7.0,1.0,21.0,71.18
2024.0,7.0,1.0,22.0,80.79
2024.0,7.0,1.0,23.0,99.26
2024.0,7.0,1.0,24.0,87.46
2024.0,7.0,2.0,1.0,65.53
2024.0,7.0,2.0,2.0,49.9
2024.0,7.0,2.0,3.0,39.69
2024.0,7.0,2.0,4.0,38.01
2024.0,7.0,2.0,5.0,37.75
2024.0,7.0,2.0,6.0,41.07
2024.0,7.0,2.0,7.0,55.0
2024.0,7.0,2.0,8.0,81.82
2024.0,7.0,2.0,9.0,61.66
2024.0,7.0,2.0,10.0,45.0
2024.0,7.0,2.0,11.0,35.0
2024.0,7.0,2.0,12.0,30.9
2024.0,7.0,2.0,13.0,26.79
2024.0,7.0,2.0,14.0,24.99
2024.0,7.0,2.0,15.0,17.95
2024.0,7.0,2.0,16.0,4.0
2024.0,7.0,2.0,17.0,4.0
2024.0,7.0,2.0,18.0,10.96
2024.0,7.0,2.0,19.0,35.0
2024.0,7.0,2.0,20.0,37.75
2024.0,7.0,2.0,21.0,74.64
2024.0,7.0,2.0,22.0,110.41
2024.0,7.0,2.0,23.0,109.45
2024.0,7.0,2.0,24.0,89.99
2024.0,7.0,3.0,1.0,94.22
2024.0,7.0,3.0,2.0,83.79
2024.0,7.0,3.0,3.0,80.0
2024.0,7.0,3.0,4.0,72.0
2024.0,7.0,3.0,5.0,70.8
2024.0,7.0,3.0,6.0,65.65
2024.0,7.0,3.0,7.0,85.0
2024.0,7.0,3.0,8.0,99.77
2024.0,7.0,3.0,9.0,95.75
2024.0,7.0,3.0,10.0,76.0
2024.0,7.0,3.0,11.0,54.08
2024.0,7.0,3.0,12.0,40.25
2024.0,7.0,3.0,13.0,35.0
2024.0,7.0,3.0,14.0,21.34
2024.0,7.0,3.0,15.0,14.0
2024.0,7.0,3.0,16.0,8.68
2024.0,7.0,3.0,17.0,3.6
2024.0,7.0,3.0,18.0,12.17
2024.0,7.0,3.0,19.0,34.27
2024.0,7.0,3.0,20.0,35.02
2024.0,7.0,3.0,21.0,89.9
2024.0,7.0,3.0,22.0,107.51
2024.0,7.0,3.0,23.0,106.49
2024.0,7.0,3.0,24.0,95.66
2024.0,7.0,4.0,1.0,94.94
2024.0,7.0,4.0,2.0,80.0
2024.0,7.0,4.0,3.0,72.5
2024.0,7.0,4.0,4.0,83.54
2024.0,7.0,4.0,5.0,80.0
2024.0,7.0,4.0,6.0,86.27
2024.0,7.0,4.0,7.0,96.04
2024.0,7.0,4.0,8.0,99.88
2024.0,7.0,4.0,9.0,83.82
2024.0,7.0,4.0,10.0,40.0
2024.0,7.0,4.0,11.0,4.83
2024.0,7.0,4.0,12.0,0.0
2024.0,7.0,4.0,13.0,0.0
2024.0,7.0,4.0,14.0,0.0
2024.0,7.0,4.0,15.0,0.0
2024.0,7.0,4.0,16.0,-0.82
2024.0,7.0,4.0,17.0,-0.82
2024.0,7.0,4.0,18.0,0.0
2024.0,7.0,4.0,19.0,6.77
2024.0,7.0,4.0,20.0,42.38
2024.0,7.0,4.0,21.0,86.9
2024.0,7.0,4.0,22.0,99.64
2024.0,7.0,4.0,23.0,98.5
2024.0,7.0,4.0,24.0,90.0
2024.0,7.0,5.0,1.0,81.66
2024.0,7.0,5.0,2.0,81.66
2024.0,7.0,5.0,3.0,81.42
2024.0,7.0,5.0,4.0,87.75
2024.0,7.0,5.0,5.0,88.2
2024.0,7.0,5.0,6.0,90.01
2024.0,7.0,5.0,7.0,95.33
2024.0,7.0,5.0,8.0,104.25
2024.0,7.0,5.0,9.0,91.43
2024.0,7.0,5.0,10.0,59.5
2024.0,7.0,5.0,11.0,35.01
2024.0,7.0,5.0,12.0,29.0
2024.0,7.0,5.0,13.0,7.44
2024.0,7.0,5.0,14.0,3.32
2024.0,7.0,5.0,15.0,3.32
2024.0,7.0,5.0,16.0,1.23
2024.0,7.0,5.0,17.0,3.32
2024.0,7.0,5.0,18.0,17.42
2024.0,7.0,5.0,19.0,38.0
2024.0,7.0,5.0,20.0,63.31
2024.0,7.0,5.0,21.0,82.7
2024.0,7.0,5.0,22.0,95.0
2024.0,7.0,5.0,23.0,106.33
2024.0,7.0,5.0,24.0,90.4
2024.0,7.0,6.0,1.0,101.0
2024.0,7.0,6.0,2.0,96.96
2024.0,7.0,6.0,3.0,79.74
2024.0,7.0,6.0,4.0,71.91
2024.0,7.0,6.0,5.0,77.25
2024.0,7.0,6.0,6.0,70.66
2024.0,7.0,6.0,7.0,70.66
2024.0,7.0,6.0,8.0,65.5
2024.0,7.0,6.0,9.0,30.87
2024.0,7.0,6.0,10.0,0.0
2024.0,7.0,6.0,11.0,0.0
2024.0,7.0,6.0,12.0,-0.01
2024.0,7.0,6.0,13.0,-0.51
2024.0,7.0,6.0,14.0,-0.76
2024.0,7.0,6.0,15.0,-0.95
2024.0,7.0,6.0,16.0,-1.0
2024.0,7.0,6.0,17.0,-1.01
2024.0,7.0,6.0,18.0,-1.0
2024.0,7.0,6.0,19.0,-0.82
2024.0,7.0,6.0,20.0,0.0
2024.0,7.0,6.0,21.0,9.23
2024.0,7.0,6.0,22.0,41.1
2024.0,7.0,6.0,23.0,59.7
2024.0,7.0,6.0,24.0,46.89
2024.0,7.0,7.0,1.0,56.55
2024.0,7.0,7.0,2.0,48.95
2024.0,7.0,7.0,3.0,44.16
2024.0,7.0,7.0,4.0,44.9
2024.0,7.0,7.0,5.0,44.16
2024.0,7.0,7.0,6.0,56.55
2024.0,7.0,7.0,7.0,56.55
2024.0,7.0,7.0,8.0,56.68
2024.0,7.0,7.0,9.0,24.87
2024.0,7.0,7.0,10.0,-0.01
2024.0,7.0,7.0,11.0,-0.51
2024.0,7.0,7.0,12.0,-0.78
2024.0,7.0,7.0,13.0,-0.66
2024.0,7.0,7.0,14.0,-0.02
2024.0,7.0,7.0,15.0,-0.78
2024.0,7.0,7.0,16.0,-1.0
2024.0,7.0,7.0,17.0,-1.01
2024.0,7.0,7.0,18.0,0.0
2024.0,7.0,7.0,19.0,3.32
2024.0,7.0,7.0,20.0,35.94
2024.0,7.0,7.0,21.0,59.57
2024.0,7.0,7.0,22.0,100.73
2024.0,7.0,7.0,23.0,104.58
2024.0,7.0,7.0,24.0,100.25
2024.0,7.0,8.0,1.0,98.7
2024.0,7.0,8.0,2.0,86.66
2024.0,7.0,8.0,3.0,85.94
2024.0,7.0,8.0,4.0,85.7
2024.0,7.0,8.0,5.0,83.43
2024.0,7.0,8.0,6.0,85.94
2024.0,7.0,8.0,7.0,89.72
2024.0,7.0,8.0,8.0,103.21
2024.0,7.0,8.0,9.0,100.61
2024.0,7.0,8.0,10.0,78.22
2024.0,7.0,8.0,11.0,54.6
2024.0,7.0,8.0,12.0,40.88
2024.0,7.0,8.0,13.0,35.0
2024.0,7.0,8.0,14.0,32.65
2024.0,7.0,8.0,15.0,31.98
2024.0,7.0,8.0,16.0,35.0
2024.0,7.0,8.0,17.0,35.0
2024.0,7.0,8.0,18.0,41.99
2024.0,7.0,8.0,19.0,44.88
2024.0,7.0,8.0,20.0,81.0
2024.0,7.0,8.0,21.0,103.21
2024.0,7.0,8.0,22.0,115.15
2024.0,7.0,8.0,23.0,109.0
2024.0,7.0,8.0,24.0,98.01
2024.0,7.0,9.0,1.0,95.92
2024.0,7.0,9.0,2.0,72.25
2024.0,7.0,9.0,3.0,77.0
2024.0,7.0,9.0,4.0,73.22
2024.0,7.0,9.0,5.0,66.71
2024.0,7.0,9.0,6.0,65.5
2024.0,7.0,9.0,7.0,80.0
2024.0,7.0,9.0,8.0,101.51
2024.0,7.0,9.0,9.0,88.33
2024.0,7.0,9.0,10.0,70.8
2024.0,7.0,9.0,11.0,46.63
2024.0,7.0,9.0,12.0,42.49
2024.0,7.0,9.0,13.0,33.76
2024.0,7.0,9.0,14.0,22.98
2024.0,7.0,9.0,15.0,8.3
2024.0,7.0,9.0,16.0,15.59
2024.0,7.0,9.0,17.0,29.39
2024.0,7.0,9.0,18.0,48.8
2024.0,7.0,9.0,19.0,60.7
2024.0,7.0,9.0,20.0,84.77
2024.0,7.0,9.0,21.0,106.18
2024.0,7.0,9.0,22.0,120.09
2024.0,7.0,9.0,23.0,141.94
2024.0,7.0,9.0,24.0,116.38
2024.0,7.0,10.0,1.0,107.94
2024.0,7.0,10.0,2.0,106.81
2024.0,7.0,10.0,3.0,104.22
2024.0,7.0,10.0,4.0,102.61
2024.0,7.0,10.0,5.0,101.92
2024.0,7.0,10.0,6.0,104.22
2024.0,7.0,10.0,7.0,101.5
2024.0,7.0,10.0,8.0,108.43
2024.0,7.0,10.0,9.0,101.92
2024.0,7.0,10.0,10.0,94.99
2024.0,7.0,10.0,11.0,65.0
2024.0,7.0,10.0,12.0,57.75
2024.0,7.0,10.0,13.0,57.21
2024.0,7.0,10.0,14.0,51.1
2024.0,7.0,10.0,15.0,50.77
2024.0,7.0,10.0,16.0,45.06
2024.0,7.0,10.0,17.0,45.06
2024.0,7.0,10.0,18.0,52.5
2024.0,7.0,10.0,19.0,75.0
2024.0,7.0,10.0,20.0,99.58
2024.0,7.0,10.0,21.0,105.0
2024.0,7.0,10.0,22.0,120.18
2024.0,7.0,10.0,23.0,131.98
2024.0,7.0,10.0,24.0,111.87
2024.0,7.0,11.0,1.0,105.0
2024.0,7.0,11.0,2.0,101.78
2024.0,7.0,11.0,3.0,101.74
2024.0,7.0,11.0,4.0,100.0
2024.0,7.0,11.0,5.0,99.5
2024.0,7.0,11.0,6.0,99.92
2024.0,7.0,11.0,7.0,100.0
2024.0,7.0,11.0,8.0,107.34
2024.0,7.0,11.0,9.0,100.96
2024.0,7.0,11.0,10.0,90.69
2024.0,7.0,11.0,11.0,81.0
2024.0,7.0,11.0,12.0,68.49
2024.0,7.0,11.0,13.0,60.0
2024.0,7.0,11.0,14.0,54.19
2024.0,7.0,11.0,15.0,52.0
2024.0,7.0,11.0,16.0,50.98
2024.0,7.0,11.0,17.0,55.99
2024.0,7.0,11.0,18.0,57.61
2024.0,7.0,11.0,19.0,61.49
2024.0,7.0,11.0,20.0,84.19
2024.0,7.0,11.0,21.0,101.78
2024.0,7.0,11.0,22.0,109.55
2024.0,7.0,11.0,23.0,111.39
2024.0,7.0,11.0,24.0,97.15
2024.0,7.0,12.0,1.0,85.0
2024.0,7.0,12.0,2.0,71.32
2024.0,7.0,12.0,3.0,74.44
2024.0,7.0,12.0,4.0,62.7
2024.0,7.0,12.0,5.0,56.5
2024.0,7.0,12.0,6.0,60.3
2024.0,7.0,12.0,7.0,70.0
2024.0,7.0,12.0,8.0,75.6
2024.0,7.0,12.0,9.0,73.72
2024.0,7.0,12.0,10.0,49.0
2024.0,7.0,12.0,11.0,41.75
2024.0,7.0,12.0,12.0,41.36
2024.0,7.0,12.0,13.0,41.49
2024.0,7.0,12.0,14.0,41.49
2024.0,7.0,12.0,15.0,41.1
2024.0,7.0,12.0,16.0,36.03
2024.0,7.0,12.0,17.0,24.45
2024.0,7.0,12.0,18.0,38.36
2024.0,7.0,12.0,19.0,41.49
2024.0,7.0,12.0,20.0,52.2
2024.0,7.0,12.0,21.0,75.58
2024.0,7.0,12.0,22.0,89.93
2024.0,7.0,12.0,23.0,87.0
2024.0,7.0,12.0,24.0,79.97
2024.0,7.0,13.0,1.0,90.22
2024.0,7.0,13.0,2.0,86.11
2024.0,7.0,13.0,3.0,75.9
2024.0,7.0,13.0,4.0,75.59
2024.0,7.0,13.0,5.0,79.0
2024.0,7.0,13.0,6.0,83.61
2024.0,7.0,13.0,7.0,86.22
2024.0,7.0,13.0,8.0,86.46
2024.0,7.0,13.0,9.0,50.01
2024.0,7.0,13.0,10.0,43.99
2024.0,7.0,13.0,11.0,10.0
2024.0,7.0,13.0,12.0,3.32
2024.0,7.0,13.0,13.0,0.44
2024.0,7.0,13.0,14.0,0.44
2024.0,7.0,13.0,15.0,0.0
2024.0,7.0,13.0,16.0,0.0
2024.0,7.0,13.0,17.0,0.0
2024.0,7.0,13.0,18.0,0.9
2024.0,7.0,13.0,19.0,30.51
2024.0,7.0,13.0,20.0,49.38
2024.0,7.0,13.0,21.0,75.45
2024.0,7.0,13.0,22.0,97.81
2024.0,7.0,13.0,23.0,107.48
2024.0,7.0,13.0,24.0,100.16
2024.0,7.0,14.0,1.0,107.51
2024.0,7.0,14.0,2.0,99.22
2024.0,7.0,14.0,3.0,97.94
2024.0,7.0,14.0,4.0,96.71
2024.0,7.0,14.0,5.0,96.71
2024.0,7.0,14.0,6.0,95.41
2024.0,7.0,14.0,7.0,96.8
2024.0,7.0,14.0,8.0,86.32
2024.0,7.0,14.0,9.0,46.0
2024.0,7.0,14.0,10.0,0.44
2024.0,7.0,14.0,11.0,-0.01
2024.0,7.0,14.0,12.0,-0.62
2024.0,7.0,14.0,13.0,-0.8
2024.0,7.0,14.0,14.0,-0.62
2024.0,7.0,14.0,15.0,-0.62
2024.0,7.0,14.0,16.0,-0.95
2024.0,7.0,14.0,17.0,-0.95
2024.0,7.0,14.0,18.0,0.0
2024.0,7.0,14.0,19.0,9.79
2024.0,7.0,14.0,20.0,44.81
2024.0,7.0,14.0,21.0,74.57
2024.0,7.0,14.0,22.0,99.31
2024.0,7.0,14.0,23.0,109.91
2024.0,7.0,14.0,24.0,97.89
2024.0,7.0,15.0,1.0,89.61
2024.0,7.0,15.0,2.0,75.0
2024.0,7.0,15.0,3.0,60.31
2024.0,7.0,15.0,4.0,60.31
2024.0,7.0,15.0,5.0,59.79
2024.0,7.0,15.0,6.0,59.92
2024.0,7.0,15.0,7.0,66.56
2024.0,7.0,15.0,8.0,89.87
2024.0,7.0,15.0,9.0,82.15
2024.0,7.0,15.0,10.0,62.01
2024.0,7.0,15.0,11.0,39.49
2024.0,7.0,15.0,12.0,15.84
2024.0,7.0,15.0,13.0,6.06
2024.0,7.0,15.0,14.0,3.74
2024.0,7.0,15.0,15.0,3.9
2024.0,7.0,15.0,16.0,7.48
2024.0,7.0,15.0,17.0,5.99
2024.0,7.0,15.0,18.0,14.0
2024.0,7.0,15.0,19.0,40.0
2024.0,7.0,15.0,20.0,60.0
2024.0,7.0,15.0,21.0,80.0
2024.0,7.0,15.0,22.0,108.78
2024.0,7.0,15.0,23.0,109.37
2024.0,7.0,15.0,24.0,94.7
2024.0,7.0,16.0,1.0,105.48
2024.0,7.0,16.0,2.0,97.15
2024.0,7.0,16.0,3.0,97.15
2024.0,7.0,16.0,4.0,97.0
2024.0,7.0,16.0,5.0,97.15
2024.0,7.0,16.0,6.0,100.1
2024.0,7.0,16.0,7.0,98.7
2024.0,7.0,16.0,8.0,108.0
2024.0,7.0,16.0,9.0,98.45
2024.0,7.0,16.0,10.0,86.75
2024.0,7.0,16.0,11.0,73.28
2024.0,7.0,16.0,12.0,61.59
2024.0,7.0,16.0,13.0,61.38
2024.0,7.0,16.0,14.0,61.38
2024.0,7.0,16.0,15.0,60.31
2024.0,7.0,16.0,16.0,59.92
2024.0,7.0,16.0,17.0,59.79
2024.0,7.0,16.0,18.0,60.18
2024.0,7.0,16.0,19.0,67.77
2024.0,7.0,16.0,20.0,94.5
2024.0,7.0,16.0,21.0,109.11
2024.0,7.0,16.0,22.0,125.02
2024.0,7.0,16.0,23.0,115.0
2024.0,7.0,16.0,24.0,98.7
2024.0,7.0,17.0,1.0,101.78
2024.0,7.0,17.0,2.0,96.02
2024.0,7.0,17.0,3.0,92.23
2024.0,7.0,17.0,4.0,94.95
2024.0,7.0,17.0,5.0,96.25
2024.0,7.0,17.0,6.0,96.25
2024.0,7.0,17.0,7.0,107.0
2024.0,7.0,17.0,8.0,113.22
2024.0,7.0,17.0,9.0,105.7
2024.0,7.0,17.0,10.0,97.55
2024.0,7.0,17.0,11.0,93.65
2024.0,7.0,17.0,12.0,75.0
2024.0,7.0,17.0,13.0,71.38
2024.0,7.0,17.0,14.0,70.18
2024.0,7.0,17.0,15.0,70.0
2024.0,7.0,17.0,16.0,69.79
2024.0,7.0,17.0,17.0,69.66
2024.0,7.0,17.0,18.0,70.18
2024.0,7.0,17.0,19.0,87.69
2024.0,7.0,17.0,20.0,104.63
2024.0,7.0,17.0,21.0,115.75
2024.0,7.0,17.0,22.0,125.26
2024.0,7.0,17.0,23.0,127.0
2024.0,7.0,17.0,24.0,115.01
2024.0,7.0,18.0,1.0,108.13
2024.0,7.0,18.0,2.0,100.5
2024.0,7.0,18.0,3.0,96.37
2024.0,7.0,18.0,4.0,96.08
2024.0,7.0,18.0,5.0,96.18
2024.0,7.0,18.0,6.0,97.48
2024.0,7.0,18.0,7.0,107.31
2024.0,7.0,18.0,8.0,111.94
