Year,Month,Day,Hour,MaxES,MinES,AvgES
2024.0,3.0,22.0,2.0,28.96,7.27,19.97
2024.0,3.0,22.0,3.0,25.0,0.05,11.42
2024.0,3.0,22.0,4.0,18.41,0.0,10.22
2024.0,3.0,22.0,5.0,18.76,0.0,8.32
2024.0,3.0,22.0,6.0,21.43,0.0,7.85
2024.0,3.0,22.0,7.0,28.38,0.0,12.53
2024.0,3.0,22.0,8.0,61.77,39.0,56.25
2024.0,3.0,22.0,9.0,49.08,5.0,26.78
2024.0,3.0,22.0,10.0,18.14,5.0,10.24
2024.0,3.0,22.0,11.0,17.4,0.01,9.39
2024.0,3.0,22.0,12.0,23.21,4.53,10.4
2024.0,3.0,22.0,13.0,20.41,0.0,11.39
2024.0,3.0,22.0,14.0,15.16,2.34,9.04
2024.0,3.0,22.0,15.0,13.13,1.1,8.51
2024.0,3.0,22.0,16.0,18.19,3.19,6.89
2024.0,3.0,22.0,17.0,11.36,3.35,5.51
2024.0,3.0,22.0,18.0,28.68,7.09,15.69
2024.0,3.0,22.0,19.0,35.0,13.47,25.35
2024.0,3.0,22.0,20.0,86.0,57.3,74.88
2024.0,3.0,22.0,21.0,62.99,21.08,54.62
2024.0,3.0,22.0,22.0,35.35,17.2,24.28
2024.0,3.0,22.0,23.0,26.99,5.59,19.27
2024.0,3.0,22.0,24.0,15.6,0.0,7.64
2024.0,3.0,23.0,1.0,21.2,-4.99,5.67
2024.0,3.0,23.0,2.0,12.78,-3.99,2.61
2024.0,3.0,23.0,3.0,5.99,-20.0,-0.46
2024.0,3.0,23.0,4.0,17.99,-0.8,1.9
2024.0,3.0,23.0,5.0,12.0,-21.0,-1.35
2024.0,3.0,23.0,6.0,9.2,-24.75,-2.79
2024.0,3.0,23.0,7.0,5.0,-20.0,-1.48
2024.0,3.0,23.0,8.0,0.92,-12.7,-2.87
2024.0,3.0,23.0,9.0,4.08,-9.0,-0.06
2024.0,3.0,23.0,10.0,1.0,-14.69,-2.78
2024.0,3.0,23.0,11.0,0.0,-14.5,-3.09
2024.0,3.0,23.0,12.0,4.8,-4.69,0.51
2024.0,3.0,23.0,13.0,1.3,-10.0,-1.15
2024.0,3.0,23.0,14.0,41.0,-7.95,-2.3
2024.0,3.0,23.0,15.0,0.03,-9.37,-2.36
2024.0,3.0,23.0,16.0,45.15,-5.13,-0.44
2024.0,3.0,23.0,17.0,3.78,-11.0,-3.59
2024.0,3.0,23.0,18.0,0.98,-19.75,-3.03
2024.0,3.0,23.0,19.0,14.84,-20.0,1.94
2024.0,3.0,23.0,20.0,36.48,-5.0,8.18
2024.0,3.0,23.0,21.0,34.72,4.19,12.04
2024.0,3.0,23.0,22.0,26.25,0.39,11.73
2024.0,3.0,23.0,23.0,28.56,-69.04,6.85
2024.0,3.0,23.0,24.0,20.94,-6.0,5.19
2024.0,3.0,24.0,1.0,22.3,-10.38,0.22
2024.0,3.0,24.0,2.0,14.91,-9.99,2.25
2024.0,3.0,24.0,3.0,13.73,-9.99,-1.39
2024.0,3.0,24.0,4.0,10.1,-13.67,0.9
2024.0,3.0,24.0,5.0,12.57,-11.44,1.79
2024.0,3.0,24.0,6.0,8.76,-10.9,-2.67
2024.0,3.0,24.0,7.0,10.16,-29.99,-3.43
2024.0,3.0,24.0,8.0,7.78,-12.98,-4.61
2024.0,3.0,24.0,9.0,2.62,-22.89,-9.52
2024.0,3.0,24.0,10.0,-1.7,-30.01,-14.78
2024.0,3.0,24.0,11.0,-1.0,-20.1,-12.32
2024.0,3.0,24.0,12.0,-1.5,-18.51,-10.53
2024.0,3.0,24.0,13.0,0.0,-17.83,-10.8
2024.0,3.0,24.0,14.0,-3.1,-23.09,-13.01
2024.0,3.0,24.0,15.0,-1.85,-25.16,-13.71
2024.0,3.0,24.0,16.0,-0.28,-19.96,-8.51
2024.0,3.0,24.0,17.0,9.46,-20.0,-2.73
2024.0,3.0,24.0,18.0,26.74,-13.15,1.54
2024.0,3.0,24.0,19.0,24.25,-5.0,10.2
2024.0,3.0,24.0,20.0,16.7,-103.4,-3.15
2024.0,3.0,24.0,21.0,35.0,-25.0,19.17
2024.0,3.0,24.0,22.0,55.01,5.0,34.79
2024.0,3.0,24.0,23.0,47.28,2.0,27.29
2024.0,3.0,24.0,24.0,42.5,-14.99,23.19
2024.0,3.0,25.0,1.0,29.0,-11.94,12.37
2024.0,3.0,25.0,2.0,25.7,-16.0,6.97
2024.0,3.0,25.0,3.0,23.0,-10.0,8.07
2024.0,3.0,25.0,4.0,25.0,-2.0,8.47
2024.0,3.0,25.0,5.0,25.69,0.0,12.05
2024.0,3.0,25.0,6.0,25.83,4.0,17.12
2024.0,3.0,25.0,7.0,42.5,5.0,26.22
2024.0,3.0,25.0,8.0,87.32,4.56,69.4
2024.0,3.0,25.0,9.0,78.0,50.0,62.97
2024.0,3.0,25.0,10.0,47.16,0.0,37.29
2024.0,3.0,25.0,11.0,35.0,15.0,20.9
2024.0,3.0,25.0,12.0,28.3,3.2,13.26
2024.0,3.0,25.0,13.0,19.2,-2.79,9.19
2024.0,3.0,25.0,14.0,13.65,0.0,5.84
2024.0,3.0,25.0,15.0,11.67,-19.9,0.37
2024.0,3.0,25.0,16.0,3.2,-2.92,1.76
2024.0,3.0,25.0,17.0,3.2,-6.95,-0.02
2024.0,3.0,25.0,18.0,17.3,-9.93,3.62
2024.0,3.0,25.0,19.0,50.6,0.5,9.0
2024.0,3.0,25.0,20.0,58.0,13.81,24.28
2024.0,3.0,25.0,21.0,41.96,24.0,33.65
2024.0,3.0,25.0,22.0,32.04,17.12,23.19
2024.0,3.0,25.0,23.0,18.99,-7.0,13.32
2024.0,3.0,25.0,24.0,16.89,-1.0,11.18
2024.0,3.0,26.0,1.0,4.77,-1.8,2.99
2024.0,3.0,26.0,2.0,15.41,3.19,3.4
2024.0,3.0,26.0,3.0,15.99,1.54,3.44
2024.0,3.0,26.0,4.0,15.99,1.01,3.55
2024.0,3.0,26.0,5.0,8.1,0.98,2.97
2024.0,3.0,26.0,6.0,5.07,1.03,3.22
2024.0,3.0,26.0,7.0,9.73,0.0,3.48
2024.0,3.0,26.0,8.0,9.81,2.68,6.2
2024.0,3.0,26.0,9.0,74.55,1.43,15.52
2024.0,3.0,26.0,10.0,4.99,1.21,2.27
2024.0,3.0,26.0,11.0,5.79,-2.82,0.67
2024.0,3.0,26.0,12.0,20.0,-3.6,-0.19
2024.0,3.0,26.0,13.0,20.0,-1.0,2.02
2024.0,3.0,26.0,14.0,10.0,-6.0,0.86
2024.0,3.0,26.0,15.0,1.1,-3.0,0.17
2024.0,3.0,26.0,16.0,1.29,-3.0,0.18
2024.0,3.0,26.0,17.0,10.0,-1.0,1.34
2024.0,3.0,26.0,18.0,10.55,0.0,1.9
2024.0,3.0,26.0,19.0,3.2,-15.0,0.93
2024.0,3.0,26.0,20.0,35.0,3.98,8.66
2024.0,3.0,26.0,21.0,69.53,13.96,18.44
2024.0,3.0,26.0,22.0,59.82,5.55,20.7
2024.0,3.0,26.0,23.0,23.0,1.01,5.15
2024.0,3.0,26.0,24.0,4.66,-5.0,2.45
2024.0,3.0,27.0,1.0,3.2,1.19,3.1
2024.0,3.0,27.0,2.0,3.2,-1.43,2.38
2024.0,3.0,27.0,3.0,3.2,0.0,2.25
2024.0,3.0,27.0,4.0,3.5,-0.81,3.0
2024.0,3.0,27.0,5.0,2.91,-2.0,0.39
2024.0,3.0,27.0,6.0,3.2,-1.05,1.83
2024.0,3.0,27.0,7.0,3.5,0.1,3.11
2024.0,3.0,27.0,8.0,3.2,0.55,2.76
2024.0,3.0,27.0,9.0,3.33,-0.37,2.73
2024.0,3.0,27.0,10.0,3.2,0.14,1.3
2024.0,3.0,27.0,11.0,3.2,0.0,1.48
2024.0,3.0,27.0,12.0,1.24,0.0,0.42
2024.0,3.0,27.0,13.0,0.43,-2.2,-0.37
2024.0,3.0,27.0,14.0,0.43,-9.56,-0.92
2024.0,3.0,27.0,15.0,0.43,-2.28,-0.39
2024.0,3.0,27.0,16.0,0.43,-4.2,-1.04
2024.0,3.0,27.0,17.0,3.2,-2.96,0.46
2024.0,3.0,27.0,18.0,2.65,0.0,0.97
2024.0,3.0,27.0,19.0,3.2,0.44,1.9
2024.0,3.0,27.0,20.0,4.3,-0.35,2.59
2024.0,3.0,27.0,21.0,7.52,1.5,3.11
2024.0,3.0,27.0,22.0,3.33,1.3,3.1
2024.0,3.0,27.0,23.0,19.4,-1.33,2.68
2024.0,3.0,27.0,24.0,3.2,-4.99,1.31
2024.0,3.0,28.0,1.0,9.03,-5.0,1.8
2024.0,3.0,28.0,2.0,14.15,-3.0,2.6
2024.0,3.0,28.0,3.0,10.86,-10.0,-2.48
2024.0,3.0,28.0,4.0,12.97,-10.0,-3.91
2024.0,3.0,28.0,5.0,9.21,-9.81,2.36
2024.0,3.0,28.0,6.0,12.44,-9.96,0.85
2024.0,3.0,28.0,7.0,16.59,-9.91,1.29
2024.0,3.0,28.0,8.0,26.67,-9.3,3.92
2024.0,3.0,28.0,9.0,17.18,-7.11,1.96
2024.0,3.0,28.0,10.0,19.9,-5.0,1.87
2024.0,3.0,28.0,11.0,4.55,-8.98,-0.32
2024.0,3.0,28.0,12.0,0.73,-6.99,-2.07
2024.0,3.0,28.0,13.0,2.4,-7.11,-1.17
2024.0,3.0,28.0,14.0,0.43,-7.1,-2.57
2024.0,3.0,28.0,15.0,0.43,-8.38,-2.6
2024.0,3.0,28.0,16.0,1.09,-6.75,-0.63
2024.0,3.0,28.0,17.0,3.92,-5.01,-0.17
2024.0,3.0,28.0,18.0,9.77,-7.11,1.04
2024.0,3.0,28.0,19.0,20.8,-1.9,4.76
2024.0,3.0,28.0,20.0,53.37,-7.11,6.71
2024.0,3.0,28.0,21.0,24.9,-3.0,4.53
2024.0,3.0,28.0,22.0,18.66,-7.08,5.32
2024.0,3.0,28.0,23.0,20.89,-7.11,6.01
2024.0,3.0,28.0,24.0,22.98,-7.11,5.2
2024.0,3.0,29.0,1.0,16.0,2.0,4.75
2024.0,3.0,29.0,2.0,7.16,-4.41,1.58
2024.0,3.0,29.0,3.0,17.18,-4.89,5.8
2024.0,3.0,29.0,4.0,13.72,-4.82,5.33
2024.0,3.0,29.0,5.0,4.62,-1.56,1.8
2024.0,3.0,29.0,6.0,4.61,-4.79,1.8
2024.0,3.0,29.0,7.0,5.55,-3.01,1.86
2024.0,3.0,29.0,8.0,5.7,-11.65,2.18
2024.0,3.0,29.0,9.0,5.0,-4.98,0.85
2024.0,3.0,29.0,10.0,5.0,-4.98,-0.21
2024.0,3.0,29.0,11.0,1.32,-4.98,-0.04
2024.0,3.0,29.0,12.0,3.2,-5.0,-0.52
2024.0,3.0,29.0,13.0,5.89,-5.0,-0.17
2024.0,3.0,29.0,14.0,16.0,-1.49,4.07
2024.0,3.0,29.0,15.0,8.0,-4.71,-0.05
2024.0,3.0,29.0,16.0,1.3,-3.5,-1.12
2024.0,3.0,29.0,17.0,3.85,-4.3,-1.12
2024.0,3.0,29.0,18.0,3.7,-3.7,-1.11
2024.0,3.0,29.0,19.0,3.2,-4.83,-0.04
2024.0,3.0,29.0,20.0,8.18,-4.6,2.71
2024.0,3.0,29.0,21.0,50.0,12.86,25.59
2024.0,3.0,29.0,22.0,66.0,17.98,30.19
2024.0,3.0,29.0,23.0,35.0,0.0,12.32
2024.0,3.0,29.0,24.0,15.14,-5.0,7.3
2024.0,3.0,30.0,1.0,11.59,0.86,6.03
2024.0,3.0,30.0,2.0,11.32,0.0,3.93
2024.0,3.0,30.0,3.0,9.4,0.0,4.0
2024.0,3.0,30.0,4.0,9.99,0.0,2.45
2024.0,3.0,30.0,5.0,6.01,-1.79,2.53
2024.0,3.0,30.0,6.0,29.74,-0.99,3.04
2024.0,3.0,30.0,7.0,6.01,0.0,4.03
2024.0,3.0,30.0,8.0,4.74,-3.49,1.76
2024.0,3.0,30.0,9.0,2.38,-5.0,-0.26
2024.0,3.0,30.0,10.0,2.88,-2.0,0.63
2024.0,3.0,30.0,11.0,3.2,-4.45,0.69
2024.0,3.0,30.0,12.0,3.2,-5.0,-0.49
2024.0,3.0,30.0,13.0,3.2,-2.57,0.72
2024.0,3.0,30.0,14.0,14.9,-1.01,2.32
2024.0,3.0,30.0,15.0,3.2,-1.4,0.35
2024.0,3.0,30.0,16.0,5.13,-1.2,0.39
2024.0,3.0,30.0,17.0,3.2,-2.5,0.88
2024.0,3.0,30.0,18.0,3.2,-3.2,1.04
2024.0,3.0,30.0,19.0,3.18,-25.0,-0.39
2024.0,3.0,30.0,20.0,9.4,-40.0,1.82
2024.0,3.0,30.0,21.0,22.37,-0.01,6.67
2024.0,3.0,30.0,22.0,19.1,-5.0,6.04
2024.0,3.0,30.0,23.0,6.66,-0.01,2.69
2024.0,3.0,30.0,24.0,3.37,-0.01,0.65
2024.0,3.0,31.0,1.0,3.2,-1.1,2.34
2024.0,3.0,31.0,2.0,7.31,-0.91,1.85
2024.0,3.0,31.0,3.0,3.62,-0.3,1.85
2024.0,3.0,31.0,4.0,4.55,-14.97,1.39
2024.0,3.0,31.0,5.0,3.4,-1.15,2.63
2024.0,3.0,31.0,6.0,4.66,-25.95,1.74
2024.0,3.0,31.0,7.0,5.51,-20.01,-0.97
2024.0,3.0,31.0,8.0,4.66,-5.34,2.29
2024.0,3.0,31.0,9.0,4.55,-49.5,1.79
2024.0,3.0,31.0,10.0,5.47,-11.02,1.26
2024.0,3.0,31.0,11.0,3.2,-8.0,0.53
2024.0,3.0,31.0,12.0,6.0,-13.0,-2.88
2024.0,3.0,31.0,13.0,2.18,-22.0,-4.26
2024.0,3.0,31.0,14.0,0.01,-25.0,-6.76
2024.0,3.0,31.0,15.0,5.0,-25.0,-5.93
2024.0,3.0,31.0,16.0,5.47,-10.0,-0.99
2024.0,3.0,31.0,17.0,4.0,-6.66,-0.73
2024.0,3.0,31.0,18.0,2.42,-5.0,-0.93
2024.0,3.0,31.0,19.0,1.3,-10.0,-1.97
2024.0,3.0,31.0,20.0,3.38,-8.0,-0.75
2024.0,3.0,31.0,21.0,3.2,-3.0,1.47
2024.0,3.0,31.0,22.0,3.2,-8.0,0.74
2024.0,3.0,31.0,23.0,3.2,-4.5,0.68
2024.0,3.0,31.0,24.0,,,
2024.0,4.0,1.0,1.0,4.77,-4.99,0.27
2024.0,4.0,1.0,2.0,4.02,-4.99,-3.0
2024.0,4.0,1.0,3.0,2.47,-5.0,-1.61
2024.0,4.0,1.0,4.0,2.4,-4.3,-1.41
2024.0,4.0,1.0,5.0,2.46,-4.34,-0.18
2024.0,4.0,1.0,6.0,5.0,-4.35,1.26
2024.0,4.0,1.0,7.0,8.0,-4.35,1.85
2024.0,4.0,1.0,8.0,8.0,-4.97,1.9
2024.0,4.0,1.0,9.0,8.0,-49.06,1.92
2024.0,4.0,1.0,10.0,5.0,-49.87,1.16
2024.0,4.0,1.0,11.0,1.3,-50.0,-0.65
2024.0,4.0,1.0,12.0,1.3,-50.0,-1.17
2024.0,4.0,1.0,13.0,1.0,-11.37,-3.53
2024.0,4.0,1.0,14.0,1.0,-24.01,-5.43
2024.0,4.0,1.0,15.0,20.0,-39.97,1.57
2024.0,4.0,1.0,16.0,15.11,-29.0,4.79
2024.0,4.0,1.0,17.0,17.19,-36.0,3.21
2024.0,4.0,1.0,18.0,0.0,-75.0,-13.8
2024.0,4.0,1.0,19.0,3.2,-32.14,-5.05
2024.0,4.0,1.0,20.0,3.5,-24.87,-3.22
2024.0,4.0,1.0,21.0,33.1,-2.86,12.77
2024.0,4.0,1.0,22.0,39.94,19.72,25.82
2024.0,4.0,1.0,23.0,33.09,17.47,21.43
2024.0,4.0,1.0,24.0,14.92,-47.91,7.3
2024.0,4.0,2.0,1.0,6.28,-25.0,2.04
2024.0,4.0,2.0,2.0,5.0,-25.0,1.91
2024.0,4.0,2.0,3.0,5.13,-25.0,0.44
2024.0,4.0,2.0,4.0,3.2,-13.9,0.15
2024.0,4.0,2.0,5.0,4.35,-11.24,1.04
2024.0,4.0,2.0,6.0,3.27,-4.5,1.66
2024.0,4.0,2.0,7.0,20.58,-10.0,17.15
2024.0,4.0,2.0,8.0,43.0,-37.85,36.0
2024.0,4.0,2.0,9.0,43.98,20.0,36.19
2024.0,4.0,2.0,10.0,15.0,-3.1,8.84
2024.0,4.0,2.0,11.0,7.56,-20.0,-2.02
2024.0,4.0,2.0,12.0,4.92,-21.08,-6.62
2024.0,4.0,2.0,13.0,2.61,-17.7,-6.45
2024.0,4.0,2.0,14.0,0.01,-19.0,-10.06
2024.0,4.0,2.0,15.0,16.62,-15.68,-7.04
2024.0,4.0,2.0,16.0,0.0,-28.5,-11.21
2024.0,4.0,2.0,17.0,6.59,-18.63,-5.56
2024.0,4.0,2.0,18.0,16.96,-8.86,-0.74
2024.0,4.0,2.0,19.0,4.66,-10.0,-3.08
2024.0,4.0,2.0,20.0,30.0,-18.31,-0.38
2024.0,4.0,2.0,21.0,40.91,11.06,25.74
2024.0,4.0,2.0,22.0,35.0,11.0,24.93
2024.0,4.0,2.0,23.0,29.66,2.97,19.05
2024.0,4.0,2.0,24.0,10.0,-3.98,4.08
2024.0,4.0,3.0,1.0,40.38,-23.07,0.0
2024.0,4.0,3.0,2.0,4.67,1.46,2.5
2024.0,4.0,3.0,3.0,5.0,1.13,2.31
2024.0,4.0,3.0,4.0,3.99,-30.11,1.14
2024.0,4.0,3.0,5.0,32.9,-8.97,6.76
2024.0,4.0,3.0,6.0,34.87,-8.01,7.99
2024.0,4.0,3.0,7.0,11.05,-6.0,1.41
2024.0,4.0,3.0,8.0,30.1,-19.99,22.5
2024.0,4.0,3.0,9.0,41.81,5.01,31.75
2024.0,4.0,3.0,10.0,15.0,-10.0,4.5
2024.0,4.0,3.0,11.0,3.2,-3.8,1.09
2024.0,4.0,3.0,12.0,10.6,-2.36,4.04
2024.0,4.0,3.0,13.0,10.07,-2.96,3.0
2024.0,4.0,3.0,14.0,12.4,-5.99,-0.85
2024.0,4.0,3.0,15.0,5.7,-4.76,0.44
2024.0,4.0,3.0,16.0,1.7,-15.42,-3.73
2024.0,4.0,3.0,17.0,2.84,-43.9,-3.76
2024.0,4.0,3.0,18.0,3.0,-4.01,-1.09
2024.0,4.0,3.0,19.0,0.35,-11.92,-4.18
2024.0,4.0,3.0,20.0,22.38,-19.38,-0.99
2024.0,4.0,3.0,21.0,62.4,15.0,30.66
2024.0,4.0,3.0,22.0,54.19,23.15,31.3
2024.0,4.0,3.0,23.0,30.45,1.62,17.73
2024.0,4.0,3.0,24.0,29.93,3.4,14.01
2024.0,4.0,4.0,1.0,9.5,-7.37,3.89
2024.0,4.0,4.0,2.0,10.6,-8.47,1.04
2024.0,4.0,4.0,3.0,4.86,-8.15,-1.83
2024.0,4.0,4.0,4.0,5.23,-20.0,-1.62
2024.0,4.0,4.0,5.0,3.26,-19.98,-0.56
2024.0,4.0,4.0,6.0,3.25,-19.98,-5.39
2024.0,4.0,4.0,7.0,14.62,2.0,5.3
2024.0,4.0,4.0,8.0,24.0,10.19,17.58
2024.0,4.0,4.0,9.0,26.0,3.94,18.8
2024.0,4.0,4.0,10.0,23.97,-3.84,8.41
2024.0,4.0,4.0,11.0,0.44,-6.5,-2.79
2024.0,4.0,4.0,12.0,2.47,-18.0,-6.6
2024.0,4.0,4.0,13.0,1.81,-36.4,-13.13
2024.0,4.0,4.0,14.0,1.1,-42.98,-14.91
2024.0,4.0,4.0,15.0,1.71,-48.97,-16.86
2024.0,4.0,4.0,16.0,1.59,-30.0,-13.27
2024.0,4.0,4.0,17.0,0.61,-32.29,-13.92
2024.0,4.0,4.0,18.0,0.64,-24.75,-9.48
2024.0,4.0,4.0,19.0,-0.02,-36.5,-9.56
2024.0,4.0,4.0,20.0,2.93,-12.24,-3.15
2024.0,4.0,4.0,21.0,25.0,3.01,12.1
2024.0,4.0,4.0,22.0,29.99,5.3,21.28
2024.0,4.0,4.0,23.0,7.2,-4.55,3.11
2024.0,4.0,4.0,24.0,3.26,-9.0,-0.48
2024.0,4.0,5.0,1.0,2.87,-8.98,-2.09
2024.0,4.0,5.0,2.0,11.7,-6.88,0.48
2024.0,4.0,5.0,3.0,2.83,-15.0,-1.53
2024.0,4.0,5.0,4.0,4.0,-30.5,-5.86
2024.0,4.0,5.0,5.0,3.8,-7.46,-2.23
2024.0,4.0,5.0,6.0,2.87,-7.0,-3.09
2024.0,4.0,5.0,7.0,3.96,-19.99,-3.33
2024.0,4.0,5.0,8.0,7.57,0.25,2.74
2024.0,4.0,5.0,9.0,8.0,-1.2,3.23
2024.0,4.0,5.0,10.0,4.0,-15.0,-1.51
2024.0,4.0,5.0,11.0,0.0,-10.0,-4.82
2024.0,4.0,5.0,12.0,0.0,-21.28,-4.56
2024.0,4.0,5.0,13.0,-0.1,-11.29,-3.82
2024.0,4.0,5.0,14.0,1.99,-15.29,-6.47
2024.0,4.0,5.0,15.0,4.93,-14.01,-3.7
2024.0,4.0,5.0,16.0,1.0,-14.01,-6.27
2024.0,4.0,5.0,17.0,-3.01,-69.92,-14.13
2024.0,4.0,5.0,18.0,-5.06,-101.0,-11.39
2024.0,4.0,5.0,19.0,2.0,-17.87,-3.48
2024.0,4.0,5.0,20.0,0.15,-39.9,-2.72
2024.0,4.0,5.0,21.0,47.9,0.04,6.9
2024.0,4.0,5.0,22.0,35.0,2.0,12.12
2024.0,4.0,5.0,23.0,40.21,0.01,12.78
2024.0,4.0,5.0,24.0,4.26,-30.0,-1.13
2024.0,4.0,6.0,1.0,11.4,-5.19,0.0
2024.0,4.0,6.0,2.0,4.01,-41.36,1.13
2024.0,4.0,6.0,3.0,3.2,-13.0,0.88
2024.0,4.0,6.0,4.0,-2.33,-31.15,-8.55
2024.0,4.0,6.0,5.0,6.57,-22.03,-11.85
2024.0,4.0,6.0,6.0,-2.2,-40.0,-14.63
2024.0,4.0,6.0,7.0,-5.53,-34.66,-15.63
2024.0,4.0,6.0,8.0,0.06,-24.0,-10.27
2024.0,4.0,6.0,9.0,-4.03,-49.99,-12.78
2024.0,4.0,6.0,10.0,-2.31,-20.14,-10.08
2024.0,4.0,6.0,11.0,5.0,-4.0,1.61
2024.0,4.0,6.0,12.0,3.73,-11.25,-2.51
2024.0,4.0,6.0,13.0,11.0,-11.87,-2.46
2024.0,4.0,6.0,14.0,-0.8,-24.98,-9.28
2024.0,4.0,6.0,15.0,-0.48,-77.0,-13.72
2024.0,4.0,6.0,16.0,-1.44,-45.0,-12.52
2024.0,4.0,6.0,17.0,0.81,-12.5,-6.77
2024.0,4.0,6.0,18.0,6.99,-6.5,1.66
2024.0,4.0,6.0,19.0,10.0,-3.9,0.64
2024.0,4.0,6.0,20.0,0.53,-0.62,0.2
2024.0,4.0,6.0,21.0,7.29,-0.12,3.14
2024.0,4.0,6.0,22.0,23.0,3.4,10.52
2024.0,4.0,6.0,23.0,25.0,0.44,6.26
2024.0,4.0,6.0,24.0,6.45,-20.0,0.15
2024.0,4.0,7.0,1.0,12.42,-10.0,4.68
2024.0,4.0,7.0,2.0,4.47,-40.0,0.92
2024.0,4.0,7.0,3.0,4.0,-9.03,0.23
2024.0,4.0,7.0,4.0,4.47,-11.0,-1.59
2024.0,4.0,7.0,5.0,3.0,-11.5,-3.71
2024.0,4.0,7.0,6.0,3.68,-11.5,-5.66
2024.0,4.0,7.0,7.0,3.29,-10.99,-3.32
2024.0,4.0,7.0,8.0,-0.92,-21.39,-4.08
2024.0,4.0,7.0,9.0,-2.27,-28.99,-6.46
2024.0,4.0,7.0,10.0,3.0,-10.99,-3.63
2024.0,4.0,7.0,11.0,4.0,-20.53,-5.86
2024.0,4.0,7.0,12.0,-0.23,-40.0,-12.67
2024.0,4.0,7.0,13.0,-5.05,-35.48,-15.34
2024.0,4.0,7.0,14.0,0.0,-60.0,-18.59
2024.0,4.0,7.0,15.0,-3.35,-49.32,-26.47
2024.0,4.0,7.0,16.0,-5.0,-120.0,-24.72
2024.0,4.0,7.0,17.0,-4.34,-75.0,-16.11
2024.0,4.0,7.0,18.0,4.54,-99.3,-10.6
2024.0,4.0,7.0,19.0,5.75,-14.6,-4.22
2024.0,4.0,7.0,20.0,31.99,-15.0,0.41
2024.0,4.0,7.0,21.0,65.9,16.92,32.76
2024.0,4.0,7.0,22.0,70.51,29.5,37.37
2024.0,4.0,7.0,23.0,37.91,-10.69,23.18
2024.0,4.0,7.0,24.0,20.0,-17.88,9.26
2024.0,4.0,8.0,1.0,5.0,-44.0,-3.01
2024.0,4.0,8.0,2.0,3.2,-4.51,-2.4
2024.0,4.0,8.0,3.0,1.99,-36.72,-4.59
2024.0,4.0,8.0,4.0,1.99,-31.88,-9.13
2024.0,4.0,8.0,5.0,1.99,-9.58,-1.29
2024.0,4.0,8.0,6.0,0.28,-9.58,-2.12
2024.0,4.0,8.0,7.0,2.03,-3.44,-0.74
2024.0,4.0,8.0,8.0,25.23,0.0,2.99
2024.0,4.0,8.0,9.0,25.0,0.0,7.46
2024.0,4.0,8.0,10.0,5.0,-20.0,-1.33
2024.0,4.0,8.0,11.0,0.44,-2.04,-0.67
2024.0,4.0,8.0,12.0,8.39,-21.39,1.96
2024.0,4.0,8.0,13.0,7.82,-4.01,1.5
2024.0,4.0,8.0,14.0,4.0,-5.68,0.02
2024.0,4.0,8.0,15.0,0.0,-15.02,-3.67
2024.0,4.0,8.0,16.0,0.0,-17.64,-4.29
2024.0,4.0,8.0,17.0,4.44,-5.26,1.6
2024.0,4.0,8.0,18.0,3.2,-11.94,-0.92
2024.0,4.0,8.0,19.0,0.44,-19.0,-0.73
2024.0,4.0,8.0,20.0,3.32,-19.0,-3.19
2024.0,4.0,8.0,21.0,16.98,-4.25,1.25
2024.0,4.0,8.0,22.0,10.93,-15.75,1.53
2024.0,4.0,8.0,23.0,4.02,-3.0,0.51
2024.0,4.0,8.0,24.0,3.2,-2.0,1.53
2024.0,4.0,9.0,1.0,31.34,-45.0,-3.43
2024.0,4.0,9.0,2.0,0.0,-24.96,-5.47
2024.0,4.0,9.0,3.0,22.0,-10.6,3.97
2024.0,4.0,9.0,4.0,10.1,-12.49,-2.27
2024.0,4.0,9.0,5.0,8.61,-10.27,-2.74
2024.0,4.0,9.0,6.0,8.31,-7.98,1.44
2024.0,4.0,9.0,7.0,3.96,-9.46,-0.35
2024.0,4.0,9.0,8.0,8.12,-3.22,2.41
2024.0,4.0,9.0,9.0,6.38,-3.0,2.53
2024.0,4.0,9.0,10.0,41.36,-6.0,2.97
2024.0,4.0,9.0,11.0,0.0,-22.09,-6.81
2024.0,4.0,9.0,12.0,31.22,-12.49,-0.3
2024.0,4.0,9.0,13.0,8.57,-11.99,-0.48
2024.0,4.0,9.0,14.0,9.9,-12.49,-0.65
2024.0,4.0,9.0,15.0,11.97,-44.02,-1.77
2024.0,4.0,9.0,16.0,9.99,-100.0,-3.56
2024.0,4.0,9.0,17.0,11.97,-68.0,-4.14
2024.0,4.0,9.0,18.0,12.0,-39.88,-1.12
2024.0,4.0,9.0,19.0,0.44,-35.02,-7.05
2024.0,4.0,9.0,20.0,3.29,-18.99,-0.92
2024.0,4.0,9.0,21.0,30.39,5.0,11.95
2024.0,4.0,9.0,22.0,50.0,14.7,22.62
2024.0,4.0,9.0,23.0,25.0,6.35,13.51
2024.0,4.0,9.0,24.0,25.0,4.5,9.51
2024.0,4.0,10.0,1.0,25.55,3.28,10.7
2024.0,4.0,10.0,2.0,9.19,3.25,4.26
2024.0,4.0,10.0,3.0,12.5,1.1,4.21
2024.0,4.0,10.0,4.0,5.67,-3.56,1.75
2024.0,4.0,10.0,5.0,5.67,0.25,2.83
2024.0,4.0,10.0,6.0,11.14,1.0,3.3
2024.0,4.0,10.0,7.0,13.85,2.17,5.13
