Year,Month,Day,Hour,DA ES
2023.0,6.0,22.0,19.0,93.9
2023.0,6.0,22.0,20.0,120.0
2023.0,6.0,22.0,21.0,143.89
2023.0,6.0,22.0,22.0,147.18
2023.0,6.0,22.0,23.0,138.0
2023.0,6.0,22.0,24.0,120.84
2023.0,6.0,23.0,1.0,126.92
2023.0,6.0,23.0,2.0,121.37
2023.0,6.0,23.0,3.0,109.64
2023.0,6.0,23.0,4.0,104.25
2023.0,6.0,23.0,5.0,98.1
2023.0,6.0,23.0,6.0,101.99
2023.0,6.0,23.0,7.0,115.09
2023.0,6.0,23.0,8.0,128.7
2023.0,6.0,23.0,9.0,131.23
2023.0,6.0,23.0,10.0,121.93
2023.0,6.0,23.0,11.0,107.12
2023.0,6.0,23.0,12.0,98.1
2023.0,6.0,23.0,13.0,93.01
2023.0,6.0,23.0,14.0,87.37
2023.0,6.0,23.0,15.0,82.55
2023.0,6.0,23.0,16.0,82.17
2023.0,6.0,23.0,17.0,90.0
2023.0,6.0,23.0,18.0,92.26
2023.0,6.0,23.0,19.0,106.5
2023.0,6.0,23.0,20.0,126.43
2023.0,6.0,23.0,21.0,136.9
2023.0,6.0,23.0,22.0,134.96
2023.0,6.0,23.0,23.0,130.1
2023.0,6.0,23.0,24.0,121.87
2023.0,6.0,24.0,1.0,117.28
2023.0,6.0,24.0,2.0,109.66
2023.0,6.0,24.0,3.0,102.84
2023.0,6.0,24.0,4.0,106.57
2023.0,6.0,24.0,5.0,106.57
2023.0,6.0,24.0,6.0,106.57
2023.0,6.0,24.0,7.0,92.3
2023.0,6.0,24.0,8.0,92.3
2023.0,6.0,24.0,9.0,90.57
2023.0,6.0,24.0,10.0,81.69
2023.0,6.0,24.0,11.0,57.64
2023.0,6.0,24.0,12.0,25.0
2023.0,6.0,24.0,13.0,20.0
2023.0,6.0,24.0,14.0,25.0
2023.0,6.0,24.0,15.0,25.0
2023.0,6.0,24.0,16.0,10.0
2023.0,6.0,24.0,17.0,28.2
2023.0,6.0,24.0,18.0,80.98
2023.0,6.0,24.0,19.0,89.6
2023.0,6.0,24.0,20.0,101.0
2023.0,6.0,24.0,21.0,113.52
2023.0,6.0,24.0,22.0,129.91
2023.0,6.0,24.0,23.0,132.82
2023.0,6.0,24.0,24.0,131.05
2023.0,6.0,25.0,1.0,127.59
2023.0,6.0,25.0,2.0,123.21
2023.0,6.0,25.0,3.0,115.0
2023.0,6.0,25.0,4.0,105.06
2023.0,6.0,25.0,5.0,105.0
2023.0,6.0,25.0,6.0,103.23
2023.0,6.0,25.0,7.0,105.06
2023.0,6.0,25.0,8.0,90.3
2023.0,6.0,25.0,9.0,74.71
2023.0,6.0,25.0,10.0,32.55
2023.0,6.0,25.0,11.0,9.69
2023.0,6.0,25.0,12.0,0.1
2023.0,6.0,25.0,13.0,0.01
2023.0,6.0,25.0,14.0,9.15
2023.0,6.0,25.0,15.0,5.1
2023.0,6.0,25.0,16.0,0.0
2023.0,6.0,25.0,17.0,9.69
2023.0,6.0,25.0,18.0,68.99
2023.0,6.0,25.0,19.0,81.3
2023.0,6.0,25.0,20.0,95.01
2023.0,6.0,25.0,21.0,105.0
2023.0,6.0,25.0,22.0,122.49
2023.0,6.0,25.0,23.0,127.59
2023.0,6.0,25.0,24.0,118.76
2023.0,6.0,26.0,1.0,92.3
2023.0,6.0,26.0,2.0,90.0
2023.0,6.0,26.0,3.0,79.5
2023.0,6.0,26.0,4.0,77.75
2023.0,6.0,26.0,5.0,79.5
2023.0,6.0,26.0,6.0,80.0
2023.0,6.0,26.0,7.0,87.9
2023.0,6.0,26.0,8.0,110.11
2023.0,6.0,26.0,9.0,112.8
2023.0,6.0,26.0,10.0,101.52
2023.0,6.0,26.0,11.0,87.9
2023.0,6.0,26.0,12.0,83.17
2023.0,6.0,26.0,13.0,82.68
2023.0,6.0,26.0,14.0,77.58
2023.0,6.0,26.0,15.0,72.71
2023.0,6.0,26.0,16.0,72.11
2023.0,6.0,26.0,17.0,71.61
2023.0,6.0,26.0,18.0,86.0
2023.0,6.0,26.0,19.0,97.0
2023.0,6.0,26.0,20.0,109.59
2023.0,6.0,26.0,21.0,115.0
2023.0,6.0,26.0,22.0,125.73
2023.0,6.0,26.0,23.0,129.16
2023.0,6.0,26.0,24.0,118.66
2023.0,6.0,27.0,1.0,113.82
2023.0,6.0,27.0,2.0,95.0
2023.0,6.0,27.0,3.0,91.57
2023.0,6.0,27.0,4.0,89.09
2023.0,6.0,27.0,5.0,86.36
2023.0,6.0,27.0,6.0,90.55
2023.0,6.0,27.0,7.0,108.89
2023.0,6.0,27.0,8.0,115.8
2023.0,6.0,27.0,9.0,115.31
2023.0,6.0,27.0,10.0,91.95
2023.0,6.0,27.0,11.0,90.0
2023.0,6.0,27.0,12.0,88.03
2023.0,6.0,27.0,13.0,84.67
2023.0,6.0,27.0,14.0,85.31
2023.0,6.0,27.0,15.0,84.74
2023.0,6.0,27.0,16.0,83.2
2023.0,6.0,27.0,17.0,89.05
2023.0,6.0,27.0,18.0,96.4
2023.0,6.0,27.0,19.0,107.12
2023.0,6.0,27.0,20.0,115.7
2023.0,6.0,27.0,21.0,121.1
2023.0,6.0,27.0,22.0,127.6
2023.0,6.0,27.0,23.0,125.06
2023.0,6.0,27.0,24.0,116.16
2023.0,6.0,28.0,1.0,97.95
2023.0,6.0,28.0,2.0,90.54
2023.0,6.0,28.0,3.0,87.0
2023.0,6.0,28.0,4.0,86.16
2023.0,6.0,28.0,5.0,86.16
2023.0,6.0,28.0,6.0,90.27
2023.0,6.0,28.0,7.0,93.8
2023.0,6.0,28.0,8.0,112.63
2023.0,6.0,28.0,9.0,120.1
2023.0,6.0,28.0,10.0,108.0
2023.0,6.0,28.0,11.0,101.89
2023.0,6.0,28.0,12.0,99.3
2023.0,6.0,28.0,13.0,101.18
2023.0,6.0,28.0,14.0,97.42
2023.0,6.0,28.0,15.0,95.59
2023.0,6.0,28.0,16.0,95.39
2023.0,6.0,28.0,17.0,97.6
2023.0,6.0,28.0,18.0,105.0
2023.0,6.0,28.0,19.0,105.0
2023.0,6.0,28.0,20.0,115.24
2023.0,6.0,28.0,21.0,122.93
2023.0,6.0,28.0,22.0,130.9
2023.0,6.0,28.0,23.0,130.0
2023.0,6.0,28.0,24.0,121.1
2023.0,6.0,29.0,1.0,119.46
2023.0,6.0,29.0,2.0,110.06
2023.0,6.0,29.0,3.0,107.51
2023.0,6.0,29.0,4.0,104.5
2023.0,6.0,29.0,5.0,97.09
2023.0,6.0,29.0,6.0,101.54
2023.0,6.0,29.0,7.0,113.97
2023.0,6.0,29.0,8.0,129.29
2023.0,6.0,29.0,9.0,127.5
2023.0,6.0,29.0,10.0,116.39
2023.0,6.0,29.0,11.0,105.95
2023.0,6.0,29.0,12.0,98.6
2023.0,6.0,29.0,13.0,97.98
2023.0,6.0,29.0,14.0,96.88
2023.0,6.0,29.0,15.0,89.0
2023.0,6.0,29.0,16.0,85.0
2023.0,6.0,29.0,17.0,83.96
2023.0,6.0,29.0,18.0,83.51
2023.0,6.0,29.0,19.0,82.51
2023.0,6.0,29.0,20.0,83.9
2023.0,6.0,29.0,21.0,97.96
2023.0,6.0,29.0,22.0,122.03
2023.0,6.0,29.0,23.0,124.76
2023.0,6.0,29.0,24.0,112.63
2023.0,6.0,30.0,1.0,115.04
2023.0,6.0,30.0,2.0,103.41
2023.0,6.0,30.0,3.0,96.68
2023.0,6.0,30.0,4.0,85.13
2023.0,6.0,30.0,5.0,83.08
2023.0,6.0,30.0,6.0,85.0
2023.0,6.0,30.0,7.0,92.13
2023.0,6.0,30.0,8.0,116.7
2023.0,6.0,30.0,9.0,114.33
2023.0,6.0,30.0,10.0,90.0
2023.0,6.0,30.0,11.0,79.1
2023.0,6.0,30.0,12.0,83.07
2023.0,6.0,30.0,13.0,86.87
2023.0,6.0,30.0,14.0,89.0
2023.0,6.0,30.0,15.0,86.87
2023.0,6.0,30.0,16.0,80.0
2023.0,6.0,30.0,17.0,80.0
2023.0,6.0,30.0,18.0,78.6
2023.0,6.0,30.0,19.0,86.9
2023.0,6.0,30.0,20.0,111.08
2023.0,6.0,30.0,21.0,118.05
2023.0,6.0,30.0,22.0,118.05
2023.0,6.0,30.0,23.0,123.2
2023.0,6.0,30.0,24.0,115.4
2023.0,7.0,1.0,1.0,102.51
2023.0,7.0,1.0,2.0,102.51
2023.0,7.0,1.0,3.0,89.19
2023.0,7.0,1.0,4.0,87.5
2023.0,7.0,1.0,5.0,86.79
2023.0,7.0,1.0,6.0,85.0
2023.0,7.0,1.0,7.0,85.0
2023.0,7.0,1.0,8.0,80.0
2023.0,7.0,1.0,9.0,62.29
2023.0,7.0,1.0,10.0,50.41
2023.0,7.0,1.0,11.0,43.71
2023.0,7.0,1.0,12.0,24.61
2023.0,7.0,1.0,13.0,16.83
2023.0,7.0,1.0,14.0,4.43
2023.0,7.0,1.0,15.0,1.64
2023.0,7.0,1.0,16.0,0.0
2023.0,7.0,1.0,17.0,0.0
2023.0,7.0,1.0,18.0,1.64
2023.0,7.0,1.0,19.0,22.0
2023.0,7.0,1.0,20.0,65.0
2023.0,7.0,1.0,21.0,82.14
2023.0,7.0,1.0,22.0,119.05
2023.0,7.0,1.0,23.0,120.2
2023.0,7.0,1.0,24.0,115.8
2023.0,7.0,2.0,1.0,107.59
2023.0,7.0,2.0,2.0,85.2
2023.0,7.0,2.0,3.0,75.73
2023.0,7.0,2.0,4.0,72.68
2023.0,7.0,2.0,5.0,72.68
2023.0,7.0,2.0,6.0,72.68
2023.0,7.0,2.0,7.0,72.68
2023.0,7.0,2.0,8.0,70.0
2023.0,7.0,2.0,9.0,11.46
2023.0,7.0,2.0,10.0,0.0
2023.0,7.0,2.0,11.0,0.0
2023.0,7.0,2.0,12.0,0.0
2023.0,7.0,2.0,13.0,0.0
2023.0,7.0,2.0,14.0,1.64
2023.0,7.0,2.0,15.0,1.64
2023.0,7.0,2.0,16.0,0.0
2023.0,7.0,2.0,17.0,0.0
2023.0,7.0,2.0,18.0,0.0
2023.0,7.0,2.0,19.0,1.64
2023.0,7.0,2.0,20.0,25.0
2023.0,7.0,2.0,21.0,107.59
2023.0,7.0,2.0,22.0,124.57
2023.0,7.0,2.0,23.0,130.0
2023.0,7.0,2.0,24.0,125.9
2023.0,7.0,3.0,1.0,129.29
2023.0,7.0,3.0,2.0,126.96
2023.0,7.0,3.0,3.0,112.97
2023.0,7.0,3.0,4.0,112.97
2023.0,7.0,3.0,5.0,121.5
2023.0,7.0,3.0,6.0,126.43
2023.0,7.0,3.0,7.0,129.29
2023.0,7.0,3.0,8.0,131.61
2023.0,7.0,3.0,9.0,129.3
2023.0,7.0,3.0,10.0,124.0
2023.0,7.0,3.0,11.0,112.97
2023.0,7.0,3.0,12.0,107.72
2023.0,7.0,3.0,13.0,107.72
2023.0,7.0,3.0,14.0,107.72
2023.0,7.0,3.0,15.0,100.0
2023.0,7.0,3.0,16.0,90.0
2023.0,7.0,3.0,17.0,88.08
2023.0,7.0,3.0,18.0,95.2
2023.0,7.0,3.0,19.0,97.84
2023.0,7.0,3.0,20.0,117.41
2023.0,7.0,3.0,21.0,130.0
2023.0,7.0,3.0,22.0,138.1
2023.0,7.0,3.0,23.0,139.49
2023.0,7.0,3.0,24.0,132.0
2023.0,7.0,4.0,1.0,129.29
2023.0,7.0,4.0,2.0,120.0
2023.0,7.0,4.0,3.0,125.02
2023.0,7.0,4.0,4.0,114.0
2023.0,7.0,4.0,5.0,111.78
2023.0,7.0,4.0,6.0,123.93
2023.0,7.0,4.0,7.0,129.29
2023.0,7.0,4.0,8.0,130.47
2023.0,7.0,4.0,9.0,128.01
2023.0,7.0,4.0,10.0,108.52
2023.0,7.0,4.0,11.0,93.68
2023.0,7.0,4.0,12.0,92.0
2023.0,7.0,4.0,13.0,91.78
2023.0,7.0,4.0,14.0,91.78
2023.0,7.0,4.0,15.0,87.78
2023.0,7.0,4.0,16.0,84.99
2023.0,7.0,4.0,17.0,84.74
2023.0,7.0,4.0,18.0,93.68
2023.0,7.0,4.0,19.0,99.91
2023.0,7.0,4.0,20.0,125.64
2023.0,7.0,4.0,21.0,133.88
2023.0,7.0,4.0,22.0,140.7
2023.0,7.0,4.0,23.0,139.82
2023.0,7.0,4.0,24.0,132.0
2023.0,7.0,5.0,1.0,118.83
2023.0,7.0,5.0,2.0,106.74
2023.0,7.0,5.0,3.0,98.81
2023.0,7.0,5.0,4.0,94.84
2023.0,7.0,5.0,5.0,93.32
2023.0,7.0,5.0,6.0,94.84
2023.0,7.0,5.0,7.0,121.48
2023.0,7.0,5.0,8.0,128.95
2023.0,7.0,5.0,9.0,122.0
2023.0,7.0,5.0,10.0,108.01
2023.0,7.0,5.0,11.0,93.52
2023.0,7.0,5.0,12.0,93.52
2023.0,7.0,5.0,13.0,93.62
2023.0,7.0,5.0,14.0,95.0
2023.0,7.0,5.0,15.0,93.02
2023.0,7.0,5.0,16.0,91.0
2023.0,7.0,5.0,17.0,90.1
2023.0,7.0,5.0,18.0,91.42
2023.0,7.0,5.0,19.0,93.32
2023.0,7.0,5.0,20.0,106.74
2023.0,7.0,5.0,21.0,128.76
2023.0,7.0,5.0,22.0,135.14
2023.0,7.0,5.0,23.0,135.05
2023.0,7.0,5.0,24.0,128.95
2023.0,7.0,6.0,1.0,125.0
2023.0,7.0,6.0,2.0,120.19
2023.0,7.0,6.0,3.0,110.0
2023.0,7.0,6.0,4.0,109.0
2023.0,7.0,6.0,5.0,109.0
2023.0,7.0,6.0,6.0,116.63
2023.0,7.0,6.0,7.0,126.87
2023.0,7.0,6.0,8.0,129.78
2023.0,7.0,6.0,9.0,127.55
2023.0,7.0,6.0,10.0,116.89
2023.0,7.0,6.0,11.0,106.78
2023.0,7.0,6.0,12.0,92.0
2023.0,7.0,6.0,13.0,98.08
2023.0,7.0,6.0,14.0,89.5
2023.0,7.0,6.0,15.0,86.67
2023.0,7.0,6.0,16.0,85.02
2023.0,7.0,6.0,17.0,88.1
2023.0,7.0,6.0,18.0,98.93
2023.0,7.0,6.0,19.0,110.01
2023.0,7.0,6.0,20.0,120.81
2023.0,7.0,6.0,21.0,131.15
2023.0,7.0,6.0,22.0,131.83
2023.0,7.0,6.0,23.0,129.85
2023.0,7.0,6.0,24.0,126.87
2023.0,7.0,7.0,1.0,123.2
2023.0,7.0,7.0,2.0,118.1
2023.0,7.0,7.0,3.0,114.49
2023.0,7.0,7.0,4.0,114.49
2023.0,7.0,7.0,5.0,112.82
2023.0,7.0,7.0,6.0,110.57
2023.0,7.0,7.0,7.0,120.0
2023.0,7.0,7.0,8.0,126.87
2023.0,7.0,7.0,9.0,120.55
2023.0,7.0,7.0,10.0,105.0
2023.0,7.0,7.0,11.0,95.86
2023.0,7.0,7.0,12.0,84.95
2023.0,7.0,7.0,13.0,84.0
2023.0,7.0,7.0,14.0,80.0
2023.0,7.0,7.0,15.0,64.98
2023.0,7.0,7.0,16.0,66.18
2023.0,7.0,7.0,17.0,80.1
2023.0,7.0,7.0,18.0,80.41
2023.0,7.0,7.0,19.0,83.12
2023.0,7.0,7.0,20.0,91.1
2023.0,7.0,7.0,21.0,119.17
2023.0,7.0,7.0,22.0,124.27
2023.0,7.0,7.0,23.0,126.87
2023.0,7.0,7.0,24.0,118.56
2023.0,7.0,8.0,1.0,107.03
2023.0,7.0,8.0,2.0,98.0
2023.0,7.0,8.0,3.0,91.0
2023.0,7.0,8.0,4.0,92.1
2023.0,7.0,8.0,5.0,92.1
2023.0,7.0,8.0,6.0,98.0
2023.0,7.0,8.0,7.0,102.6
2023.0,7.0,8.0,8.0,109.37
2023.0,7.0,8.0,9.0,88.0
2023.0,7.0,8.0,10.0,80.61
2023.0,7.0,8.0,11.0,73.14
2023.0,7.0,8.0,12.0,54.99
2023.0,7.0,8.0,13.0,48.0
2023.0,7.0,8.0,14.0,42.0
2023.0,7.0,8.0,15.0,35.0
2023.0,7.0,8.0,16.0,40.0
2023.0,7.0,8.0,17.0,60.9
2023.0,7.0,8.0,18.0,83.4
2023.0,7.0,8.0,19.0,86.02
2023.0,7.0,8.0,20.0,109.98
2023.0,7.0,8.0,21.0,128.76
2023.0,7.0,8.0,22.0,132.86
2023.0,7.0,8.0,23.0,129.7
2023.0,7.0,8.0,24.0,126.65
2023.0,7.0,9.0,1.0,116.46
2023.0,7.0,9.0,2.0,111.75
2023.0,7.0,9.0,3.0,110.07
2023.0,7.0,9.0,4.0,110.55
2023.0,7.0,9.0,5.0,106.0
2023.0,7.0,9.0,6.0,106.11
2023.0,7.0,9.0,7.0,106.0
2023.0,7.0,9.0,8.0,97.0
2023.0,7.0,9.0,9.0,86.02
2023.0,7.0,9.0,10.0,76.93
2023.0,7.0,9.0,11.0,60.0
2023.0,7.0,9.0,12.0,50.0
2023.0,7.0,9.0,13.0,48.46
2023.0,7.0,9.0,14.0,40.98
2023.0,7.0,9.0,15.0,44.99
2023.0,7.0,9.0,16.0,55.31
2023.0,7.0,9.0,17.0,72.87
2023.0,7.0,9.0,18.0,82.4
2023.0,7.0,9.0,19.0,85.71
2023.0,7.0,9.0,20.0,100.0
2023.0,7.0,9.0,21.0,127.02
2023.0,7.0,9.0,22.0,134.1
2023.0,7.0,9.0,23.0,133.09
2023.0,7.0,9.0,24.0,126.96
2023.0,7.0,10.0,1.0,113.8
2023.0,7.0,10.0,2.0,106.59
2023.0,7.0,10.0,3.0,94.3
2023.0,7.0,10.0,4.0,91.94
2023.0,7.0,10.0,5.0,93.31
2023.0,7.0,10.0,6.0,105.0
2023.0,7.0,10.0,7.0,114.92
2023.0,7.0,10.0,8.0,126.87
2023.0,7.0,10.0,9.0,131.15
2023.0,7.0,10.0,10.0,117.95
2023.0,7.0,10.0,11.0,105.28
2023.0,7.0,10.0,12.0,101.1
2023.0,7.0,10.0,13.0,95.0
2023.0,7.0,10.0,14.0,94.81
2023.0,7.0,10.0,15.0,91.0
2023.0,7.0,10.0,16.0,91.34
2023.0,7.0,10.0,17.0,88.32
2023.0,7.0,10.0,18.0,95.05
2023.0,7.0,10.0,19.0,97.0
2023.0,7.0,10.0,20.0,113.0
2023.0,7.0,10.0,21.0,133.43
2023.0,7.0,10.0,22.0,151.65
2023.0,7.0,10.0,23.0,151.65
2023.0,7.0,10.0,24.0,133.7
2023.0,7.0,11.0,1.0,124.41
2023.0,7.0,11.0,2.0,112.75
2023.0,7.0,11.0,3.0,104.28
2023.0,7.0,11.0,4.0,104.28
2023.0,7.0,11.0,5.0,101.45
2023.0,7.0,11.0,6.0,104.28
2023.0,7.0,11.0,7.0,113.79
2023.0,7.0,11.0,8.0,121.9
2023.0,7.0,11.0,9.0,120.95
2023.0,7.0,11.0,10.0,105.1
2023.0,7.0,11.0,11.0,97.72
2023.0,7.0,11.0,12.0,99.08
2023.0,7.0,11.0,13.0,96.0
2023.0,7.0,11.0,14.0,92.5
2023.0,7.0,11.0,15.0,90.1
2023.0,7.0,11.0,16.0,87.12
2023.0,7.0,11.0,17.0,89.02
2023.0,7.0,11.0,18.0,90.71
2023.0,7.0,11.0,19.0,92.61
2023.0,7.0,11.0,20.0,109.93
2023.0,7.0,11.0,21.0,126.87
2023.0,7.0,11.0,22.0,128.21
2023.0,7.0,11.0,23.0,125.95
2023.0,7.0,11.0,24.0,113.86
2023.0,7.0,12.0,1.0,98.47
2023.0,7.0,12.0,2.0,91.0
2023.0,7.0,12.0,3.0,90.0
2023.0,7.0,12.0,4.0,90.1
2023.0,7.0,12.0,5.0,90.71
2023.0,7.0,12.0,6.0,91.0
2023.0,7.0,12.0,7.0,101.39
2023.0,7.0,12.0,8.0,117.29
2023.0,7.0,12.0,9.0,120.0
2023.0,7.0,12.0,10.0,107.18
2023.0,7.0,12.0,11.0,97.37
2023.0,7.0,12.0,12.0,92.2
2023.0,7.0,12.0,13.0,95.31
2023.0,7.0,12.0,14.0,91.0
2023.0,7.0,12.0,15.0,89.52
2023.0,7.0,12.0,16.0,88.44
2023.0,7.0,12.0,17.0,86.75
2023.0,7.0,12.0,18.0,88.72
2023.0,7.0,12.0,19.0,93.91
2023.0,7.0,12.0,20.0,109.19
2023.0,7.0,12.0,21.0,117.96
2023.0,7.0,12.0,22.0,123.0
2023.0,7.0,12.0,23.0,123.79
2023.0,7.0,12.0,24.0,114.2
2023.0,7.0,13.0,1.0,105.24
2023.0,7.0,13.0,2.0,93.38
2023.0,7.0,13.0,3.0,90.0
2023.0,7.0,13.0,4.0,89.52
2023.0,7.0,13.0,5.0,89.52
2023.0,7.0,13.0,6.0,92.0
2023.0,7.0,13.0,7.0,105.38
2023.0,7.0,13.0,8.0,117.85
2023.0,7.0,13.0,9.0,119.1
2023.0,7.0,13.0,10.0,104.68
2023.0,7.0,13.0,11.0,92.13
2023.0,7.0,13.0,12.0,88.72
2023.0,7.0,13.0,13.0,90.66
2023.0,7.0,13.0,14.0,90.1
2023.0,7.0,13.0,15.0,90.1
2023.0,7.0,13.0,16.0,90.0
2023.0,7.0,13.0,17.0,89.52
2023.0,7.0,13.0,18.0,90.55
2023.0,7.0,13.0,19.0,96.09
2023.0,7.0,13.0,20.0,117.0
2023.0,7.0,13.0,21.0,132.14
2023.0,7.0,13.0,22.0,137.31
2023.0,7.0,13.0,23.0,130.13
2023.0,7.0,13.0,24.0,117.72
2023.0,7.0,14.0,1.0,117.95
2023.0,7.0,14.0,2.0,110.0
2023.0,7.0,14.0,3.0,105.0
2023.0,7.0,14.0,4.0,101.14
2023.0,7.0,14.0,5.0,92.13
2023.0,7.0,14.0,6.0,91.43
2023.0,7.0,14.0,7.0,100.0
2023.0,7.0,14.0,8.0,104.79
2023.0,7.0,14.0,9.0,104.39
2023.0,7.0,14.0,10.0,85.07
2023.0,7.0,14.0,11.0,79.71
2023.0,7.0,14.0,12.0,75.23
2023.0,7.0,14.0,13.0,73.9
2023.0,7.0,14.0,14.0,64.34
2023.0,7.0,14.0,15.0,56.62
2023.0,7.0,14.0,16.0,50.83
2023.0,7.0,14.0,17.0,45.68
2023.0,7.0,14.0,18.0,57.42
2023.0,7.0,14.0,19.0,70.72
2023.0,7.0,14.0,20.0,80.7
2023.0,7.0,14.0,21.0,101.75
2023.0,7.0,14.0,22.0,110.0
2023.0,7.0,14.0,23.0,118.0
2023.0,7.0,14.0,24.0,102.05
2023.0,7.0,15.0,1.0,108.75
2023.0,7.0,15.0,2.0,99.02
2023.0,7.0,15.0,3.0,90.0
2023.0,7.0,15.0,4.0,90.0
2023.0,7.0,15.0,5.0,86.03
2023.0,7.0,15.0,6.0,86.03
2023.0,7.0,15.0,7.0,91.23
2023.0,7.0,15.0,8.0,91.0
2023.0,7.0,15.0,9.0,76.26
2023.0,7.0,15.0,10.0,61.69
2023.0,7.0,15.0,11.0,50.54
2023.0,7.0,15.0,12.0,25.1
2023.0,7.0,15.0,13.0,25.0
2023.0,7.0,15.0,14.0,14.0
2023.0,7.0,15.0,15.0,4.3
2023.0,7.0,15.0,16.0,4.3
2023.0,7.0,15.0,17.0,1.64
2023.0,7.0,15.0,18.0,4.3
2023.0,7.0,15.0,19.0,30.0
2023.0,7.0,15.0,20.0,66.81
2023.0,7.0,15.0,21.0,89.0
2023.0,7.0,15.0,22.0,107.02
2023.0,7.0,15.0,23.0,107.02
2023.0,7.0,15.0,24.0,103.0
2023.0,7.0,16.0,1.0,80.02
2023.0,7.0,16.0,2.0,72.17
2023.0,7.0,16.0,3.0,70.81
2023.0,7.0,16.0,4.0,69.71
2023.0,7.0,16.0,5.0,69.71
2023.0,7.0,16.0,6.0,71.63
2023.0,7.0,16.0,7.0,79.98
2023.0,7.0,16.0,8.0,79.98
2023.0,7.0,16.0,9.0,69.71
2023.0,7.0,16.0,10.0,26.98
2023.0,7.0,16.0,11.0,25.0
2023.0,7.0,16.0,12.0,25.0
2023.0,7.0,16.0,13.0,25.0
2023.0,7.0,16.0,14.0,25.02
2023.0,7.0,16.0,15.0,25.0
2023.0,7.0,16.0,16.0,20.0
2023.0,7.0,16.0,17.0,15.69
2023.0,7.0,16.0,18.0,15.69
2023.0,7.0,16.0,19.0,34.6
2023.0,7.0,16.0,20.0,93.82
2023.0,7.0,16.0,21.0,100.98
2023.0,7.0,16.0,22.0,110.72
2023.0,7.0,16.0,23.0,114.95
2023.0,7.0,16.0,24.0,110.0
2023.0,7.0,17.0,1.0,90.68
2023.0,7.0,17.0,2.0,73.32
2023.0,7.0,17.0,3.0,71.05
2023.0,7.0,17.0,4.0,70.0
2023.0,7.0,17.0,5.0,70.59
2023.0,7.0,17.0,6.0,71.0
2023.0,7.0,17.0,7.0,85.01
2023.0,7.0,17.0,8.0,109.5
2023.0,7.0,17.0,9.0,110.85
2023.0,7.0,17.0,10.0,96.08
2023.0,7.0,17.0,11.0,77.4
2023.0,7.0,17.0,12.0,73.52
2023.0,7.0,17.0,13.0,81.01
2023.0,7.0,17.0,14.0,73.52
2023.0,7.0,17.0,15.0,73.32
2023.0,7.0,17.0,16.0,73.02
2023.0,7.0,17.0,17.0,73.02
2023.0,7.0,17.0,18.0,75.36
2023.0,7.0,17.0,19.0,84.24
2023.0,7.0,17.0,20.0,90.0
2023.0,7.0,17.0,21.0,113.98
2023.0,7.0,17.0,22.0,125.0
2023.0,7.0,17.0,23.0,126.44
2023.0,7.0,17.0,24.0,111.49
2023.0,7.0,18.0,1.0,100.28
2023.0,7.0,18.0,2.0,91.8
2023.0,7.0,18.0,3.0,91.1
2023.0,7.0,18.0,4.0,91.8
2023.0,7.0,18.0,5.0,89.99
2023.0,7.0,18.0,6.0,91.8
2023.0,7.0,18.0,7.0,96.88
2023.0,7.0,18.0,8.0,108.65
2023.0,7.0,18.0,9.0,110.0
2023.0,7.0,18.0,10.0,97.75
2023.0,7.0,18.0,11.0,91.8
2023.0,7.0,18.0,12.0,89.74
2023.0,7.0,18.0,13.0,84.74
2023.0,7.0,18.0,14.0,81.99
2023.0,7.0,18.0,15.0,81.66
2023.0,7.0,18.0,16.0,81.9
2023.0,7.0,18.0,17.0,84.78
2023.0,7.0,18.0,18.0,96.9
2023.0,7.0,18.0,19.0,98.85
2023.0,7.0,18.0,20.0,98.85
2023.0,7.0,18.0,21.0,110.31
2023.0,7.0,18.0,22.0,120.01
2023.0,7.0,18.0,23.0,118.0
2023.0,7.0,18.0,24.0,109.3
2023.0,7.0,19.0,1.0,108.11
2023.0,7.0,19.0,2.0,101.2
2023.0,7.0,19.0,3.0,97.25
2023.0,7.0,19.0,4.0,92.1
2023.0,7.0,19.0,5.0,89.84
2023.0,7.0,19.0,6.0,90.1
2023.0,7.0,19.0,7.0,97.5
2023.0,7.0,19.0,8.0,105.06
2023.0,7.0,19.0,9.0,111.3
2023.0,7.0,19.0,10.0,99.9
2023.0,7.0,19.0,11.0,93.08
2023.0,7.0,19.0,12.0,87.0
2023.0,7.0,19.0,13.0,87.3
2023.0,7.0,19.0,14.0,87.0
2023.0,7.0,19.0,15.0,83.52
2023.0,7.0,19.0,16.0,81.42
2023.0,7.0,19.0,17.0,78.0
2023.0,7.0,19.0,18.0,77.09
2023.0,7.0,19.0,19.0,82.72
2023.0,7.0,19.0,20.0,99.0
2023.0,7.0,19.0,21.0,102.33
2023.0,7.0,19.0,22.0,113.04
2023.0,7.0,19.0,23.0,116.03
2023.0,7.0,19.0,24.0,102.63
2023.0,7.0,20.0,1.0,101.12
2023.0,7.0,20.0,2.0,94.5
2023.0,7.0,20.0,3.0,90.1
2023.0,7.0,20.0,4.0,90.09
2023.0,7.0,20.0,5.0,90.0
2023.0,7.0,20.0,6.0,96.0
2023.0,7.0,20.0,7.0,101.73
2023.0,7.0,20.0,8.0,109.99
2023.0,7.0,20.0,9.0,111.45
2023.0,7.0,20.0,10.0,101.28
2023.0,7.0,20.0,11.0,97.0
